productid,p_label,p_externalcode,buid,bu_label,salesqty,startdate,nomenclatureid,nomenclaturecode,ncl_label,ncl_externalcode,bu_externalcode,level,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,92,2017-01-02,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,129,2017-01-09,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,92,2017-01-16,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,140,2017-01-23,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,137,2017-01-30,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,145,2017-02-06,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,116,2017-02-13,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,122,2017-02-20,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,100,2017-02-27,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,107,2017-03-06,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,111,2017-03-13,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,70,2017-03-20,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,111,2017-03-27,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,163,2017-04-03,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,113,2017-04-10,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,109,2017-04-17,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,156,2017-04-24,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,85,2017-05-01,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,94,2017-05-08,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,201,2017-05-15,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,127,2017-05-22,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,161,2017-05-29,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,192,2017-06-05,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,142,2017-06-12,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,163,2017-06-19,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,124,2017-06-26,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,154,2017-07-03,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,84,2017-07-10,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,196,2017-07-17,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,93,2017-07-24,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,185,2017-07-31,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,84,2017-08-07,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,150,2017-08-14,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,192,2017-08-21,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,152,2017-08-28,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,123,2017-09-04,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,154,2017-09-11,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,233,2017-09-18,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,206,2017-09-25,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,302,2017-10-02,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,137,2017-10-09,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,165,2017-10-16,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,279,2017-10-23,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,307,2017-10-30,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,103,2017-11-06,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,148,2017-11-13,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,156,2017-11-20,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,97,2017-11-27,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,116,2017-12-04,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,236,2017-12-11,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,180,2017-12-18,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,183,2017-12-25,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309929,CD/BAT.AVEC ARÔME VANILLE 50G,829118,1,(001) MYTISHI,116,2018-01-01,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
