Time,salesqty
2017-01-02,819.0
2017-01-09,871.0
2017-01-16,955.0
2017-01-23,1003.0
2017-01-30,768.0
2017-02-06,1252.0
2017-02-13,864.0
2017-02-20,893.0
2017-02-27,1106.0
2017-03-06,1117.0
2017-03-13,1227.0
2017-03-20,978.0
2017-03-27,1007.0
2017-04-03,938.0
2017-04-10,1245.0
2017-04-17,953.0
2017-04-24,1069.0
2017-05-01,1415.0
2017-05-08,731.0
2017-05-15,636.0390243902439
2017-05-22,636.0390243902439
2017-05-29,636.0390243902439
2017-06-05,1074.0
2017-06-12,1059.0
2017-06-19,1139.0
2017-06-26,570.0
2017-07-03,636.0390243902439
2017-07-10,636.0390243902439
2017-07-17,469.0
2017-07-24,636.0390243902439
2017-07-31,636.0390243902439
2017-08-07,430.0
2017-08-14,636.0390243902439
2017-08-21,636.0390243902439
2017-08-28,883.0
2017-09-04,1370.0
2017-09-11,1012.0
2017-09-18,702.0
2017-09-25,719.0
2017-10-02,1042.0
2017-10-09,886.0
2017-10-16,684.0
2017-10-23,1094.0
2017-10-30,777.0
2017-11-06,764.0
2017-11-13,935.0
2017-11-20,1037.0
2017-11-27,830.0
2017-12-04,737.0
2017-12-11,787.0
2017-12-18,586.0
2017-12-25,751.0
2018-01-01,338.0
2018-01-08,865.0
2018-01-15,772.0
2018-01-22,679.0
2018-01-29,527.0
2018-02-05,584.0
2018-02-12,692.0
2018-02-19,666.0
2018-02-26,608.0
2018-03-05,721.0
2018-03-12,844.0
2018-03-19,681.0
2018-03-26,974.0
2018-04-02,729.0
2018-04-09,1045.0
2018-04-16,1137.0
2018-04-23,1006.0
2018-04-30,1101.0
2018-05-07,1178.0
2018-05-14,1017.0
2018-05-21,1270.0
2018-05-28,1262.0
2018-06-04,946.0
2018-06-11,1045.0
2018-06-18,728.0
2018-06-25,636.0390243902439
2018-07-02,978.0
2018-07-09,1334.0
2018-07-16,473.0
2018-07-23,636.0390243902439
2018-07-30,517.0
2018-08-06,915.0
2018-08-13,1364.0
2018-08-20,1308.0
2018-08-27,1468.0
2018-09-03,1285.0
2018-09-10,1202.0
2018-09-17,729.0
2018-09-24,752.0
2018-10-01,436.0
2018-10-08,573.0
2018-10-15,636.0390243902439
2018-10-22,636.0390243902439
2018-10-29,636.0390243902439
2018-11-05,636.0390243902439
2018-11-12,478.0
2018-11-19,787.0
2018-11-26,937.0
2018-12-03,300.0
2018-12-10,636.0390243902439
2018-12-17,817.0
2018-12-24,889.0
2018-12-31,435.0
2019-01-07,597.0
2019-01-14,808.0
2019-01-21,522.0
2019-01-28,647.0
2019-02-04,604.0
2019-02-11,444.0
2019-02-18,821.0
2019-02-25,368.0
2019-03-04,636.0390243902439
2019-03-11,773.0
2019-03-18,794.0
2019-03-25,826.0
2019-04-01,636.0390243902439
2019-04-08,465.0
2019-04-15,761.0
2019-04-22,1407.0
2019-04-29,653.0
2019-05-06,1115.0
2019-05-13,970.0
2019-05-20,872.0
2019-05-27,759.0
2019-06-03,879.0
2019-06-10,928.0
2019-06-17,1177.0
2019-06-24,518.0
2019-07-01,636.0390243902439
2019-07-08,336.0
2019-07-15,671.0
2019-07-22,726.0
2019-07-29,522.0
2019-08-05,663.0
2019-08-12,549.0
2019-08-19,636.0390243902439
2019-08-26,171.0
2019-09-02,1094.0
2019-09-09,687.0
2019-09-16,771.0
2019-09-23,576.0
2019-09-30,718.0
2019-10-07,627.0
2019-10-14,841.0
2019-10-21,698.0
2019-10-28,661.0
2019-11-04,508.0
2019-11-11,636.0390243902439
2019-11-18,668.0
2019-11-25,663.0
2019-12-02,757.0
2019-12-09,681.0
2019-12-16,714.0
2019-12-23,912.0
2019-12-30,367.0
2020-01-06,390.0
2020-01-13,636.0390243902439
2020-01-20,479.0
2020-01-27,906.0
2020-02-03,901.0
2020-02-10,740.0
2020-02-17,414.0
2020-02-24,263.0
2020-03-02,665.0
2020-03-09,636.0390243902439
2020-03-16,636.0390243902439
2020-03-23,636.0390243902439
2020-03-30,233.0
2020-04-06,490.0
2020-04-13,280.0
2020-04-20,369.0
2020-04-27,352.0
2020-05-04,331.0
2020-05-11,250.0
2020-05-18,636.0390243902439
2020-05-25,636.0390243902439
2020-06-01,636.0390243902439
2020-06-08,429.0
2020-06-15,740.0
2020-06-22,663.0
2020-06-29,608.0
2020-07-06,849.0
2020-07-13,647.0
2020-07-20,643.0
2020-07-27,501.0
2020-08-03,550.0
2020-08-10,454.0
2020-08-17,656.0
2020-08-24,224.0
2020-08-31,636.0390243902439
2020-09-07,436.0
2020-09-14,412.0
2020-09-21,286.0
2020-09-28,288.0
2020-10-05,556.0
2020-10-12,356.0
2020-10-19,183.0
2020-10-26,636.0390243902439
2020-11-02,181.0
2020-11-09,422.0
2020-11-16,388.0
2020-11-23,354.0
2020-11-30,636.0390243902439
