productid,p_label,p_externalcode,buid,bu_label,salesqty,startdate,nomenclatureid,nomenclaturecode,ncl_label,ncl_externalcode,bu_externalcode,level,
545488,SENEZHSKAYA 0.5L NON gazeuse,76852,1,(001) MYTISHI,864,2017-01-02,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
545488,SENEZHSKAYA 0.5L NON gazeuse,76852,1,(001) MYTISHI,1028,2017-01-09,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
545488,SENEZHSKAYA 0.5L NON gazeuse,76852,1,(001) MYTISHI,1147,2017-01-16,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
545488,SENEZHSKAYA 0.5L NON gazeuse,76852,1,(001) MYTISHI,1006,2017-01-23,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
545488,SENEZHSKAYA 0.5L NON gazeuse,76852,1,(001) MYTISHI,1257,2017-01-30,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
545488,SENEZHSKAYA 0.5L NON gazeuse,76852,1,(001) MYTISHI,1129,2017-02-06,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
545488,SENEZHSKAYA 0.5L NON gazeuse,76852,1,(001) MYTISHI,1233,2017-02-13,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
545488,SENEZHSKAYA 0.5L NON gazeuse,76852,1,(001) MYTISHI,1051,2017-02-20,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
545488,SENEZHSKAYA 0.5L NON gazeuse,76852,1,(001) MYTISHI,801,2017-02-27,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
545488,SENEZHSKAYA 0.5L NON gazeuse,76852,1,(001) MYTISHI,458,2017-03-06,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
545488,SENEZHSKAYA 0.5L NON gazeuse,76852,1,(001) MYTISHI,265,2017-03-13,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
545488,SENEZHSKAYA 0.5L NON gazeuse,76852,1,(001) MYTISHI,921,2017-03-20,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
