Time,salesqty
2017-01-02,474.0
2017-01-09,837.0
2017-01-16,736.0
2017-01-23,606.0
2017-01-30,723.0
2017-02-06,1119.0
2017-02-13,653.0
2017-02-20,760.0
2017-02-27,920.0
2017-03-06,882.0
2017-03-13,975.0
2017-03-20,976.0
2017-03-27,1014.0
2017-04-03,872.0
2017-04-10,694.0
2017-04-17,757.0
2017-04-24,723.0
2017-05-01,952.0
2017-05-08,1097.0
2017-05-15,792.0
2017-05-22,931.0
2017-05-29,1108.0
2017-06-05,707.0
2017-06-12,733.0
2017-06-19,765.0
2017-06-26,677.0
2017-07-03,955.0
2017-07-10,869.0
2017-07-17,846.0
2017-07-24,736.0
2017-07-31,752.0
2017-08-07,746.0
2017-08-14,646.0
2017-08-21,619.0
2017-08-28,733.0
2017-09-04,853.0
2017-09-11,804.0
2017-09-18,592.0
2017-09-25,637.0
2017-10-02,957.0
2017-10-09,828.0
2017-10-16,737.0
2017-10-23,758.0
2017-10-30,654.0
2017-11-06,718.0
2017-11-13,762.0
2017-11-20,665.0
2017-11-27,934.0
2017-12-04,710.0
2017-12-11,661.0
2017-12-18,804.0
2017-12-25,727.0
2018-01-01,321.0
2018-01-08,443.0
2018-01-15,565.0
2018-01-22,459.0
2018-01-29,354.0
2018-02-05,498.0
2018-02-12,550.0
2018-02-19,555.0
2018-02-26,598.0
2018-03-05,1052.0
2018-03-12,731.0
2018-03-19,716.0
2018-03-26,768.0
2018-04-02,498.0
2018-04-09,599.0
2018-04-16,584.0
2018-04-23,391.0
2018-04-30,447.0
2018-05-07,695.0
2018-05-14,556.0
2018-05-21,425.0
2018-05-28,502.0
2018-06-04,532.0
2018-06-11,333.0
2018-06-18,386.0
2018-06-25,489.0
2018-07-02,517.0
2018-07-09,562.0
2018-07-16,357.0
2018-07-23,450.0
2018-07-30,429.0
2018-08-06,544.0
2018-08-13,487.0
2018-08-20,586.0
2018-08-27,672.0
2018-09-03,652.0
2018-09-10,645.0
2018-09-17,349.0
2018-09-24,592.0
2018-10-01,734.0
2018-10-08,862.0
2018-10-15,907.0
2018-10-22,694.0
2018-10-29,750.0
2018-11-05,854.0
2018-11-12,659.0
2018-11-19,402.0
2018-11-26,411.0
2018-12-03,323.0
2018-12-10,606.0
2018-12-17,1061.0
2018-12-24,981.0
2018-12-31,525.0
2019-01-07,630.0
2019-01-14,443.0
2019-01-21,583.0
2019-01-28,382.0
2019-02-04,440.0
2019-02-11,601.0
2019-02-18,458.0
2019-02-25,632.0
2019-03-04,526.0
2019-03-11,468.0
2019-03-18,436.0
2019-03-25,431.0
2019-04-01,403.0
2019-04-08,375.0
2019-04-15,395.0
2019-04-22,495.0
2019-04-29,298.0
2019-05-06,314.0
2019-05-13,533.0
2019-05-20,366.0
2019-05-27,327.0
2019-06-03,392.0
2019-06-10,316.0
2019-06-17,329.0
2019-06-24,354.0
2019-07-01,301.0
2019-07-08,375.0
2019-07-15,383.0
2019-07-22,390.0
2019-07-29,336.0
2019-08-05,350.0
2019-08-12,415.0
2019-08-19,260.0
2019-08-26,404.0
2019-09-02,465.0
2019-09-09,218.0
2019-09-16,267.0
2019-09-23,358.0
2019-09-30,293.0
2019-10-07,364.0
2019-10-14,271.0
2019-10-21,326.0
2019-10-28,342.0
2019-11-04,450.0
2019-11-11,426.0
2019-11-18,461.0
2019-11-25,394.0
2019-12-02,526.0
2019-12-09,480.0
2019-12-16,678.0
2019-12-23,654.0
2019-12-30,373.0
2020-01-06,259.0
2020-01-13,373.0
2020-01-20,350.0
2020-01-27,355.0
2020-02-03,400.0
2020-02-10,379.0
2020-02-17,379.0
2020-02-24,333.0
2020-03-02,489.0
2020-03-09,467.0
2020-03-16,398.0
2020-03-23,253.0
2020-03-30,238.0
2020-04-06,274.0
2020-04-13,218.0
2020-04-20,203.0
2020-04-27,223.0
2020-05-04,191.0
2020-05-11,180.0
2020-05-18,187.0
2020-05-25,153.0
2020-06-01,346.0
2020-06-08,256.0
2020-06-15,225.0
2020-06-22,187.0
2020-06-29,307.0
2020-07-06,213.0
2020-07-13,307.0
2020-07-20,201.0
2020-07-27,301.0
2020-08-03,223.0
2020-08-10,279.0
2020-08-17,256.0
2020-08-24,425.0
2020-08-31,445.0
2020-09-07,270.0
2020-09-14,168.0
2020-09-21,293.0
2020-09-28,372.0
2020-10-05,361.0
2020-10-12,376.0
2020-10-19,427.0
2020-10-26,435.0
2020-11-02,376.0
2020-11-09,394.0
2020-11-16,265.0
2020-11-23,318.0
2020-11-30,525.3365853658537
