productid,p_label,p_externalcode,buid,bu_label,salesqty,startdate,nomenclatureid,nomenclaturecode,ncl_label,ncl_externalcode,bu_externalcode,level,
13735,EAU SAN BENEDETTO NEG. SP.0.5,247804,1,(001) MYTISHI,1,2017-01-09,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
13735,EAU SAN BENEDETTO NEG. SP.0.5,247804,1,(001) MYTISHI,10,2017-01-16,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
13735,EAU SAN BENEDETTO NEG. SP.0.5,247804,1,(001) MYTISHI,6,2017-01-23,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
13735,EAU SAN BENEDETTO NEG. SP.0.5,247804,1,(001) MYTISHI,1,2017-02-06,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
13735,EAU SAN BENEDETTO NEG. SP.0.5,247804,1,(001) MYTISHI,7,2017-02-13,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
13735,EAU SAN BENEDETTO NEG. SP.0.5,247804,1,(001) MYTISHI,1,2017-02-20,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
13735,EAU SAN BENEDETTO NEG. SP.0.5,247804,1,(001) MYTISHI,1,2017-02-27,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
13735,EAU SAN BENEDETTO NEG. SP.0.5,247804,1,(001) MYTISHI,1,2017-03-06,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
13735,EAU SAN BENEDETTO NEG. SP.0.5,247804,1,(001) MYTISHI,1,2017-03-13,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
13735,EAU SAN BENEDETTO NEG. SP.0.5,247804,1,(001) MYTISHI,5,2017-03-20,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
13735,EAU SAN BENEDETTO NEG. SP.0.5,247804,1,(001) MYTISHI,11,2017-03-27,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
13735,EAU SAN BENEDETTO NEG. SP.0.5,247804,1,(001) MYTISHI,11,2017-04-03,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
13735,EAU SAN BENEDETTO NEG. SP.0.5,247804,1,(001) MYTISHI,12,2017-04-10,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
13735,EAU SAN BENEDETTO NEG. SP.0.5,247804,1,(001) MYTISHI,11,2017-04-24,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
13735,EAU SAN BENEDETTO NEG. SP.0.5,247804,1,(001) MYTISHI,1,2017-05-01,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
13735,EAU SAN BENEDETTO NEG. SP.0.5,247804,1,(001) MYTISHI,6,2017-05-08,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
13735,EAU SAN BENEDETTO NEG. SP.0.5,247804,1,(001) MYTISHI,9,2017-05-15,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
13735,EAU SAN BENEDETTO NEG. SP.0.5,247804,1,(001) MYTISHI,54,2017-05-22,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
13735,EAU SAN BENEDETTO NEG. SP.0.5,247804,1,(001) MYTISHI,0,2017-06-05,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
13735,EAU SAN BENEDETTO NEG. SP.0.5,247804,1,(001) MYTISHI,0,2017-06-12,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
13735,EAU SAN BENEDETTO NEG. SP.0.5,247804,1,(001) MYTISHI,1,2017-06-19,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
13735,EAU SAN BENEDETTO NEG. SP.0.5,247804,1,(001) MYTISHI,2,2017-06-26,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
13735,EAU SAN BENEDETTO NEG. SP.0.5,247804,1,(001) MYTISHI,3,2017-07-03,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
13735,EAU SAN BENEDETTO NEG. SP.0.5,247804,1,(001) MYTISHI,4,2017-07-10,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
13735,EAU SAN BENEDETTO NEG. SP.0.5,247804,1,(001) MYTISHI,9,2017-07-17,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
13735,EAU SAN BENEDETTO NEG. SP.0.5,247804,1,(001) MYTISHI,1,2017-07-24,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
13735,EAU SAN BENEDETTO NEG. SP.0.5,247804,1,(001) MYTISHI,1,2017-07-31,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
13735,EAU SAN BENEDETTO NEG. SP.0.5,247804,1,(001) MYTISHI,4,2017-08-07,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
13735,EAU SAN BENEDETTO NEG. SP.0.5,247804,1,(001) MYTISHI,6,2017-08-14,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
13735,EAU SAN BENEDETTO NEG. SP.0.5,247804,1,(001) MYTISHI,5,2017-08-21,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
13735,EAU SAN BENEDETTO NEG. SP.0.5,247804,1,(001) MYTISHI,12,2017-08-28,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
13735,EAU SAN BENEDETTO NEG. SP.0.5,247804,1,(001) MYTISHI,5,2017-09-04,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
13735,EAU SAN BENEDETTO NEG. SP.0.5,247804,1,(001) MYTISHI,3,2017-09-11,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
13735,EAU SAN BENEDETTO NEG. SP.0.5,247804,1,(001) MYTISHI,22,2017-09-18,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
