Time,salesqty
2017-01-02,470.0
2017-01-09,366.0
2017-01-16,369.0
2017-01-23,419.0
2017-01-30,451.0
2017-02-06,404.0
2017-02-13,301.0
2017-02-20,346.0
2017-02-27,199.0
2017-03-06,485.0
2017-03-13,307.0
2017-03-20,495.0
2017-03-27,149.0
2017-04-03,164.2341463414634
2017-04-10,164.2341463414634
2017-04-17,164.2341463414634
2017-04-24,164.2341463414634
2017-05-01,266.0
2017-05-08,132.0
2017-05-15,57.0
2017-05-22,228.0
2017-05-29,393.0
2017-06-05,483.0
2017-06-12,121.0
2017-06-19,184.0
2017-06-26,472.0
2017-07-03,357.0
2017-07-10,87.0
2017-07-17,164.2341463414634
2017-07-24,204.0
2017-07-31,219.0
2017-08-07,83.0
2017-08-14,400.0
2017-08-21,326.0
2017-08-28,164.2341463414634
2017-09-04,123.0
2017-09-11,254.0
2017-09-18,339.0
2017-09-25,167.0
2017-10-02,227.0
2017-10-09,164.0
2017-10-16,287.0
2017-10-23,202.0
2017-10-30,256.0
2017-11-06,222.0
2017-11-13,265.0
2017-11-20,249.0
2017-11-27,283.0
2017-12-04,405.0
2017-12-11,195.0
2017-12-18,276.0
2017-12-25,248.0
2018-01-01,290.0
2018-01-08,288.0
2018-01-15,286.0
2018-01-22,266.0
2018-01-29,285.0
2018-02-05,366.0
2018-02-12,233.0
2018-02-19,163.0
2018-02-26,164.2341463414634
2018-03-05,256.0
2018-03-12,116.0
2018-03-19,141.0
2018-03-26,317.0
2018-04-02,164.2341463414634
2018-04-09,178.0
2018-04-16,394.0
2018-04-23,164.2341463414634
2018-04-30,164.2341463414634
2018-05-07,128.0
2018-05-14,357.0
2018-05-21,164.2341463414634
2018-05-28,178.0
2018-06-04,440.0
2018-06-11,227.0
2018-06-18,184.0
2018-06-25,164.2341463414634
2018-07-02,87.0
2018-07-09,164.2341463414634
2018-07-16,161.0
2018-07-23,230.0
2018-07-30,326.0
2018-08-06,201.0
2018-08-13,164.2341463414634
2018-08-20,164.2341463414634
2018-08-27,52.0
2018-09-03,290.0
2018-09-10,164.2341463414634
2018-09-17,223.0
2018-09-24,218.0
2018-10-01,212.0
2018-10-08,292.0
2018-10-15,237.0
2018-10-22,252.0
2018-10-29,238.0
2018-11-05,164.2341463414634
2018-11-12,164.0
2018-11-19,350.0
2018-11-26,207.0
2018-12-03,103.0
2018-12-10,70.0
2018-12-17,67.0
2018-12-24,225.0
2018-12-31,133.0
2019-01-07,128.0
2019-01-14,152.0
2019-01-21,147.0
2019-01-28,198.0
2019-02-04,190.0
2019-02-11,109.0
2019-02-18,183.0
2019-02-25,132.0
2019-03-04,88.0
2019-03-11,140.0
2019-03-18,204.0
2019-03-25,218.0
2019-04-01,220.0
2019-04-08,294.0
2019-04-15,313.0
2019-04-22,257.0
2019-04-29,164.2341463414634
2019-05-06,130.0
2019-05-13,345.0
2019-05-20,458.0
2019-05-27,389.0
2019-06-03,164.2341463414634
2019-06-10,164.2341463414634
2019-06-17,49.0
2019-06-24,164.2341463414634
2019-07-01,164.2341463414634
2019-07-08,164.2341463414634
2019-07-15,164.2341463414634
2019-07-22,164.2341463414634
2019-07-29,164.2341463414634
2019-08-05,164.2341463414634
2019-08-12,164.2341463414634
2019-08-19,164.2341463414634
2019-08-26,189.0
2019-09-02,153.0
2019-09-09,119.0
2019-09-16,112.0
2019-09-23,125.0
2019-09-30,117.0
2019-10-07,164.2341463414634
2019-10-14,164.2341463414634
2019-10-21,180.0
2019-10-28,186.0
2019-11-04,150.0
2019-11-11,101.0
2019-11-18,159.0
2019-11-25,108.0
2019-12-02,202.0
2019-12-09,143.0
2019-12-16,184.0
2019-12-23,131.0
2019-12-30,114.0
2020-01-06,75.0
2020-01-13,164.2341463414634
2020-01-20,54.0
2020-01-27,45.0
2020-02-03,174.0
2020-02-10,42.0
2020-02-17,164.2341463414634
2020-02-24,164.2341463414634
2020-03-02,182.0
2020-03-09,67.0
2020-03-16,137.0
2020-03-23,100.0
2020-03-30,164.2341463414634
2020-04-06,43.0
2020-04-13,164.2341463414634
2020-04-20,89.0
2020-04-27,164.2341463414634
2020-05-04,164.2341463414634
2020-05-11,70.0
2020-05-18,164.2341463414634
2020-05-25,164.2341463414634
2020-06-01,93.0
2020-06-08,217.0
2020-06-15,264.0
2020-06-22,187.0
2020-06-29,118.0
2020-07-06,146.0
2020-07-13,140.0
2020-07-20,102.0
2020-07-27,149.0
2020-08-03,206.0
2020-08-10,104.0
2020-08-17,119.0
2020-08-24,186.0
2020-08-31,164.2341463414634
2020-09-07,144.0
2020-09-14,143.0
2020-09-21,149.0
2020-09-28,113.0
2020-10-05,133.0
2020-10-12,89.0
2020-10-19,47.0
2020-10-26,100.0
2020-11-02,88.0
2020-11-09,67.0
2020-11-16,164.2341463414634
2020-11-23,164.2341463414634
2020-11-30,164.2341463414634
