productid,p_label,p_externalcode,buid,bu_label,salesqty,startdate,nomenclatureid,nomenclaturecode,ncl_label,ncl_externalcode,bu_externalcode,level,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,474,2017-01-02,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,837,2017-01-09,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,736,2017-01-16,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,606,2017-01-23,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,723,2017-01-30,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,1119,2017-02-06,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,653,2017-02-13,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,760,2017-02-20,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,920,2017-02-27,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,882,2017-03-06,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,975,2017-03-13,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,976,2017-03-20,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,1014,2017-03-27,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,872,2017-04-03,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,694,2017-04-10,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,757,2017-04-17,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,723,2017-04-24,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,952,2017-05-01,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,1097,2017-05-08,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,792,2017-05-15,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,931,2017-05-22,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,1108,2017-05-29,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,707,2017-06-05,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,733,2017-06-12,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,765,2017-06-19,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,677,2017-06-26,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,955,2017-07-03,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,869,2017-07-10,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,846,2017-07-17,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,736,2017-07-24,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,752,2017-07-31,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,746,2017-08-07,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,646,2017-08-14,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,619,2017-08-21,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,733,2017-08-28,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,853,2017-09-04,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,804,2017-09-11,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,592,2017-09-18,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,637,2017-09-25,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,957,2017-10-02,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,828,2017-10-09,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,737,2017-10-16,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,758,2017-10-23,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,654,2017-10-30,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,718,2017-11-06,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,762,2017-11-13,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,665,2017-11-20,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
566409,GM TWIX 55G,672158,1,(001) MYTISHI,934,2017-11-27,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
