Time,salesqty
2017-01-02,864.0
2017-01-09,1028.0
2017-01-16,1147.0
2017-01-23,1006.0
2017-01-30,1257.0
2017-02-06,1129.0
2017-02-13,1233.0
2017-02-20,1051.0
2017-02-27,801.0
2017-03-06,458.0
2017-03-13,265.0
2017-03-20,921.0
2017-03-27,1040.9609756097561
2017-04-03,1193.0
2017-04-10,1198.0
2017-04-17,1413.0
2017-04-24,1514.0
2017-05-01,803.0
2017-05-08,1040.9609756097561
2017-05-15,1040.9609756097561
2017-05-22,1275.0
2017-05-29,1482.0
2017-06-05,1082.0
2017-06-12,1040.9609756097561
2017-06-19,1313.0
2017-06-26,1858.0
2017-07-03,1392.0
2017-07-10,1040.9609756097561
2017-07-17,1040.9609756097561
2017-07-24,2742.0
2017-07-31,1956.0
2017-08-07,1040.9609756097561
2017-08-14,1040.9609756097561
2017-08-21,768.0
2017-08-28,1084.0
2017-09-04,1451.0
2017-09-11,1965.0
2017-09-18,1608.0
2017-09-25,1708.0
2017-10-02,935.0
2017-10-09,1798.0
2017-10-16,1332.0
2017-10-23,1107.0
2017-10-30,1390.0
2017-11-06,1503.0
2017-11-13,965.0
2017-11-20,1040.9609756097561
2017-11-27,775.0
2017-12-04,1328.0
2017-12-11,1480.0
2017-12-18,1621.0
2017-12-25,1807.0
2018-01-01,1416.0
2018-01-08,1025.0
2018-01-15,1102.0
2018-01-22,781.0
2018-01-29,461.0
2018-02-05,1393.0
2018-02-12,1040.9609756097561
2018-02-19,847.0
2018-02-26,1384.0
2018-03-05,958.0
2018-03-12,1040.9609756097561
2018-03-19,1040.9609756097561
2018-03-26,1040.9609756097561
2018-04-02,1040.9609756097561
2018-04-09,1040.9609756097561
2018-04-16,2525.0
2018-04-23,2890.0
2018-04-30,2409.0
2018-05-07,1911.0
2018-05-14,3058.0
2018-05-21,2336.0
2018-05-28,1879.0
2018-06-04,1457.0
2018-06-11,1736.0
2018-06-18,1909.0
2018-06-25,2009.0
2018-07-02,1392.0
2018-07-09,1558.0
2018-07-16,1373.0
2018-07-23,1622.0
2018-07-30,919.0
2018-08-06,983.0
2018-08-13,636.0
2018-08-20,732.0
2018-08-27,1157.0
2018-09-03,923.0
2018-09-10,806.0
2018-09-17,614.0
2018-09-24,549.0
2018-10-01,711.0
2018-10-08,621.0
2018-10-15,328.0
2018-10-22,686.0
2018-10-29,427.0
2018-11-05,659.0
2018-11-12,1040.9609756097561
2018-11-19,1040.9609756097561
2018-11-26,1040.9609756097561
2018-12-03,1443.0
2018-12-10,1317.0
2018-12-17,1601.0
2018-12-24,1345.0
2018-12-31,895.0
2019-01-07,1280.0
2019-01-14,1106.0
2019-01-21,1150.0
2019-01-28,1530.0
2019-02-04,1040.9609756097561
2019-02-11,1045.0
2019-02-18,1541.0
2019-02-25,1014.0
2019-03-04,1014.0
2019-03-11,1161.0
2019-03-18,1296.0
2019-03-25,1366.0
2019-04-01,1727.0
2019-04-08,814.0
2019-04-15,477.0
2019-04-22,1040.9609756097561
2019-04-29,1040.9609756097561
2019-05-06,1040.9609756097561
2019-05-13,1040.9609756097561
2019-05-20,2279.0
2019-05-27,3597.0
2019-06-03,2859.0
2019-06-10,2658.0
2019-06-17,2269.0
2019-06-24,1723.0
2019-07-01,1314.0
2019-07-08,1540.0
2019-07-15,1617.0
2019-07-22,2154.0
2019-07-29,1171.0
2019-08-05,1387.0
2019-08-12,1058.0
2019-08-19,1361.0
2019-08-26,1714.0
2019-09-02,2157.0
2019-09-09,2060.0
2019-09-16,1431.0
2019-09-23,1303.0
2019-09-30,1327.0
2019-10-07,1407.0
2019-10-14,1556.0
2019-10-21,685.0
2019-10-28,1040.9609756097561
2019-11-04,1040.9609756097561
2019-11-11,1040.9609756097561
2019-11-18,1040.9609756097561
2019-11-25,1106.0
2019-12-02,1519.0
2019-12-09,1726.0
2019-12-16,1468.0
2019-12-23,1395.0
2019-12-30,594.0
2020-01-06,959.0
2020-01-13,1582.0
2020-01-20,1505.0
2020-01-27,1155.0
2020-02-03,1084.0
2020-02-10,1040.9609756097561
2020-02-17,1040.9609756097561
2020-02-24,1040.9609756097561
2020-03-02,273.0
2020-03-09,1040.9609756097561
2020-03-16,1040.9609756097561
2020-03-23,1040.9609756097561
2020-03-30,493.0
2020-04-06,1040.9609756097561
2020-04-13,1040.9609756097561
2020-04-20,1040.9609756097561
2020-04-27,301.0
2020-05-04,720.0
2020-05-11,782.0
2020-05-18,1051.0
2020-05-25,424.0
2020-06-01,621.0
2020-06-08,1040.9609756097561
2020-06-15,1040.9609756097561
2020-06-22,1467.0
2020-06-29,990.0
2020-07-06,1527.0
2020-07-13,1040.9609756097561
2020-07-20,1040.9609756097561
2020-07-27,1272.0
2020-08-03,2260.0
2020-08-10,1322.0
2020-08-17,1977.0
2020-08-24,2080.0
2020-08-31,1885.0
2020-09-07,726.0
2020-09-14,1040.9609756097561
2020-09-21,990.0
2020-09-28,1698.0
2020-10-05,953.0
2020-10-12,699.0
2020-10-19,744.0
2020-10-26,731.0
2020-11-02,1057.0
2020-11-09,663.0
2020-11-16,695.0
2020-11-23,642.0
2020-11-30,1040.9609756097561
