Time,salesqty
2017-01-02,1084.0
2017-01-09,1304.0
2017-01-16,1547.0
2017-01-23,1549.0
2017-01-30,1551.0
2017-02-06,1617.0
2017-02-13,1306.0
2017-02-20,1179.0
2017-02-27,1522.0
2017-03-06,1778.0
2017-03-13,1326.0
2017-03-20,1318.0
2017-03-27,1483.0
2017-04-03,1416.0
2017-04-10,1720.0
2017-04-17,1400.0
2017-04-24,1341.0
2017-05-01,1414.0
2017-05-08,1501.0
2017-05-15,1281.0
2017-05-22,979.0
2017-05-29,1462.0
2017-06-05,1442.0
2017-06-12,1405.0
2017-06-19,1426.0
2017-06-26,1160.0
2017-07-03,1453.0
2017-07-10,1198.0
2017-07-17,1180.0
2017-07-24,1030.0
2017-07-31,1053.0
2017-08-07,1364.0
2017-08-14,1234.0
2017-08-21,1432.0
2017-08-28,1614.0
2017-09-04,1311.0
2017-09-11,1348.0
2017-09-18,1505.0
2017-09-25,1956.0
2017-10-02,1753.0
2017-10-09,1922.0
2017-10-16,1650.0
2017-10-23,1522.0
2017-10-30,1793.0
2017-11-06,1834.0
2017-11-13,1810.0
2017-11-20,1984.0
2017-11-27,1538.0
2017-12-04,1546.0
2017-12-11,1176.0
2017-12-18,1172.0
2017-12-25,1748.0
2018-01-01,1337.0
2018-01-08,926.0
2018-01-15,906.0
2018-01-22,887.0
2018-01-29,1223.0
2018-02-05,868.0
2018-02-12,1133.0
2018-02-19,1393.0
2018-02-26,1365.0
2018-03-05,1060.0
2018-03-12,1012.0
2018-03-19,1148.0
2018-03-26,1080.0
2018-04-02,954.0
2018-04-09,1154.0
2018-04-16,1572.790243902439
2018-04-23,674.0
2018-04-30,724.0
2018-05-07,1250.0
2018-05-14,1051.0
2018-05-21,971.0
2018-05-28,684.0
2018-06-04,825.0
2018-06-11,1296.0
2018-06-18,1755.0
2018-06-25,926.0
2018-07-02,1511.0
2018-07-09,1948.0
2018-07-16,2080.0
2018-07-23,1894.0
2018-07-30,2560.0
2018-08-06,2971.0
2018-08-13,2849.0
2018-08-20,2216.0
2018-08-27,2338.0
2018-09-03,2031.0
2018-09-10,1926.0
2018-09-17,1934.0
2018-09-24,2924.0
2018-10-01,2455.0
2018-10-08,3469.0
2018-10-15,2933.0
2018-10-22,2557.0
2018-10-29,2403.0
2018-11-05,2840.0
2018-11-12,2346.0
2018-11-19,2842.0
2018-11-26,3765.0
2018-12-03,2978.0
2018-12-10,3499.0
2018-12-17,3013.0
2018-12-24,2753.0
2018-12-31,1404.0
2019-01-07,1140.0
2019-01-14,1662.0
2019-01-21,1402.0
2019-01-28,1606.0
2019-02-04,1479.0
2019-02-11,1878.0
2019-02-18,1989.0
2019-02-25,1984.0
2019-03-04,1996.0
2019-03-11,1218.0
2019-03-18,1277.0
2019-03-25,1696.0
2019-04-01,2019.0
2019-04-08,1696.0
2019-04-15,1616.0
2019-04-22,1875.0
2019-04-29,2243.0
2019-05-06,1942.0
2019-05-13,2512.0
2019-05-20,2604.0
2019-05-27,2532.0
2019-06-03,2961.0
2019-06-10,1908.0
2019-06-17,1411.0
2019-06-24,2105.0
2019-07-01,2085.0
2019-07-08,2271.0
2019-07-15,2433.0
2019-07-22,2207.0
2019-07-29,2507.0
2019-08-05,2814.0
2019-08-12,2671.0
2019-08-19,2779.0
2019-08-26,2955.0
2019-09-02,2852.0
2019-09-09,2355.0
2019-09-16,2327.0
2019-09-23,2279.0
2019-09-30,3018.0
2019-10-07,2746.0
2019-10-14,3318.0
2019-10-21,3449.0
2019-10-28,2859.0
2019-11-04,3138.0
2019-11-11,2739.0
2019-11-18,2819.0
2019-11-25,3325.0
2019-12-02,3381.0
2019-12-09,2500.0
2019-12-16,1977.0
2019-12-23,1704.0
2019-12-30,1230.0
2020-01-06,898.0
2020-01-13,935.0
2020-01-20,1188.0
2020-01-27,994.0
2020-02-03,1388.0
2020-02-10,1005.0
2020-02-17,1136.0
2020-02-24,1128.0
2020-03-02,1160.0
2020-03-09,1085.0
2020-03-16,985.0
2020-03-23,691.0
2020-03-30,556.0
2020-04-06,575.0
2020-04-13,434.0
2020-04-20,429.0
2020-04-27,1572.790243902439
2020-05-04,1572.790243902439
2020-05-11,1572.790243902439
2020-05-18,413.0
2020-05-25,1572.790243902439
2020-06-01,588.0
2020-06-08,491.0
2020-06-15,465.0
2020-06-22,1572.790243902439
2020-06-29,445.0
2020-07-06,492.0
2020-07-13,620.0
2020-07-20,594.0
2020-07-27,549.0
2020-08-03,745.0
2020-08-10,557.0
2020-08-17,563.0
2020-08-24,726.0
2020-08-31,818.0
2020-09-07,802.0
2020-09-14,492.0
2020-09-21,697.0
2020-09-28,761.0
2020-10-05,791.0
2020-10-12,945.0
2020-10-19,901.0
2020-10-26,809.0
2020-11-02,772.0
2020-11-09,801.0
2020-11-16,720.0
2020-11-23,949.0
2020-11-30,1572.790243902439
