productid,p_label,p_externalcode,buid,bu_label,salesqty,startdate,nomenclatureid,nomenclaturecode,ncl_label,ncl_externalcode,bu_externalcode,level,
580435,EAU 0,951782,1,(001) MYTISHI,12,2018-10-22,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
580435,EAU 0,951782,1,(001) MYTISHI,29,2018-10-29,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
580435,EAU 0,951782,1,(001) MYTISHI,28,2018-11-05,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
580435,EAU 0,951782,1,(001) MYTISHI,20,2018-11-12,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
580435,EAU 0,951782,1,(001) MYTISHI,25,2018-11-19,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
580435,EAU 0,951782,1,(001) MYTISHI,36,2018-11-26,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
580435,EAU 0,951782,1,(001) MYTISHI,80,2018-12-03,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
580435,EAU 0,951782,1,(001) MYTISHI,65,2018-12-10,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
580435,EAU 0,951782,1,(001) MYTISHI,66,2018-12-17,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
580435,EAU 0,951782,1,(001) MYTISHI,89,2018-12-24,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
580435,EAU 0,951782,1,(001) MYTISHI,53,2018-12-31,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
580435,EAU 0,951782,1,(001) MYTISHI,117,2019-01-07,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
580435,EAU 0,951782,1,(001) MYTISHI,73,2019-01-14,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
580435,EAU 0,951782,1,(001) MYTISHI,50,2019-01-21,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
580435,EAU 0,951782,1,(001) MYTISHI,45,2019-01-28,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
580435,EAU 0,951782,1,(001) MYTISHI,73,2019-02-04,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
580435,EAU 0,951782,1,(001) MYTISHI,38,2019-02-11,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
580435,EAU 0,951782,1,(001) MYTISHI,71,2019-02-18,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
580435,EAU 0,951782,1,(001) MYTISHI,63,2019-02-25,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
580435,EAU 0,951782,1,(001) MYTISHI,49,2019-03-04,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
580435,EAU 0,951782,1,(001) MYTISHI,65,2019-03-11,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
580435,EAU 0,951782,1,(001) MYTISHI,46,2019-03-18,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
580435,EAU 0,951782,1,(001) MYTISHI,79,2019-03-25,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
580435,EAU 0,951782,1,(001) MYTISHI,51,2019-04-01,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
580435,EAU 0,951782,1,(001) MYTISHI,26,2019-04-08,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
