Time,salesqty
2017-01-02,67.0
2017-01-09,107.0
2017-01-16,85.0
2017-01-23,84.0
2017-01-30,153.0
2017-02-06,172.0
2017-02-13,114.0
2017-02-20,165.0
2017-02-27,136.0
2017-03-06,123.0
2017-03-13,114.0
2017-03-20,100.0
2017-03-27,46.0
2017-04-03,73.0
2017-04-10,143.0
2017-04-17,139.0
2017-04-24,63.0
2017-05-01,92.0
2017-05-08,89.0
2017-05-15,105.0
2017-05-22,109.0
2017-05-29,111.0
2017-06-05,96.0
2017-06-12,80.0
2017-06-19,89.0
2017-06-26,82.0
2017-07-03,113.0
2017-07-10,101.0
2017-07-17,102.0
2017-07-24,64.0
2017-07-31,86.0
2017-08-07,88.0
2017-08-14,83.0
2017-08-21,55.0
2017-08-28,75.0
2017-09-04,84.0
2017-09-11,90.0
2017-09-18,82.0
2017-09-25,92.0
2017-10-02,102.0
2017-10-09,86.0
2017-10-16,100.0
2017-10-23,99.0
2017-10-30,114.0
2017-11-06,82.0
2017-11-13,94.0
2017-11-20,74.0
2017-11-27,94.0
2017-12-04,165.0
2017-12-11,74.0
2017-12-18,59.0
2017-12-25,156.0
2018-01-01,42.0
2018-01-08,50.0
2018-01-15,59.0
2018-01-22,74.0
2018-01-29,42.0
2018-02-05,98.0
2018-02-12,56.0
2018-02-19,79.0
2018-02-26,69.0
2018-03-05,81.0
2018-03-12,47.0
2018-03-19,78.0
2018-03-26,58.0
2018-04-02,68.0
2018-04-09,68.0
2018-04-16,37.0
2018-04-23,54.0
2018-04-30,74.0
2018-05-07,49.0
2018-05-14,76.0
2018-05-21,70.0
2018-05-28,92.0
2018-06-04,114.0
2018-06-11,86.0
2018-06-18,72.0
2018-06-25,43.0
2018-07-02,93.0
2018-07-09,82.0
2018-07-16,79.0
2018-07-23,59.0
2018-07-30,66.0
2018-08-06,66.0
2018-08-13,65.0
2018-08-20,56.0
2018-08-27,51.0
2018-09-03,45.0
2018-09-10,44.0
2018-09-17,89.0
2018-09-24,70.0
2018-10-01,60.0
2018-10-08,72.0
2018-10-15,64.0
2018-10-22,36.0
2018-10-29,63.0
2018-11-05,66.0
2018-11-12,48.0
2018-11-19,84.0
2018-11-26,69.0
2018-12-03,91.0
2018-12-10,85.0
2018-12-17,128.0
2018-12-24,61.81463414634146
2018-12-31,56.0
2019-01-07,71.0
2019-01-14,81.0
2019-01-21,62.0
2019-01-28,66.0
2019-02-04,56.0
2019-02-11,66.0
2019-02-18,58.0
2019-02-25,71.0
2019-03-04,46.0
2019-03-11,78.0
2019-03-18,50.0
2019-03-25,38.0
2019-04-01,39.0
2019-04-08,55.0
2019-04-15,53.0
2019-04-22,39.0
2019-04-29,64.0
2019-05-06,34.0
2019-05-13,55.0
2019-05-20,22.0
2019-05-27,27.0
2019-06-03,38.0
2019-06-10,22.0
2019-06-17,30.0
2019-06-24,59.0
2019-07-01,47.0
2019-07-08,36.0
2019-07-15,44.0
2019-07-22,59.0
2019-07-29,46.0
2019-08-05,32.0
2019-08-12,74.0
2019-08-19,87.0
2019-08-26,54.0
2019-09-02,73.0
2019-09-09,64.0
2019-09-16,67.0
2019-09-23,70.0
2019-09-30,84.0
2019-10-07,59.0
2019-10-14,50.0
2019-10-21,78.0
2019-10-28,30.0
2019-11-04,61.81463414634146
2019-11-11,81.0
2019-11-18,65.0
2019-11-25,92.0
2019-12-02,61.81463414634146
2019-12-09,61.81463414634146
2019-12-16,61.81463414634146
2019-12-23,61.81463414634146
2019-12-30,61.81463414634146
2020-01-06,61.81463414634146
2020-01-13,29.0
2020-01-20,26.0
2020-01-27,32.0
2020-02-03,19.0
2020-02-10,34.0
2020-02-17,61.81463414634146
2020-02-24,33.0
2020-03-02,23.0
2020-03-09,61.81463414634146
2020-03-16,61.81463414634146
2020-03-23,61.81463414634146
2020-03-30,61.81463414634146
2020-04-06,22.0
2020-04-13,20.0
2020-04-20,19.0
2020-04-27,23.0
2020-05-04,36.0
2020-05-11,53.0
2020-05-18,37.0
2020-05-25,61.81463414634146
2020-06-01,26.0
2020-06-08,28.0
2020-06-15,19.0
2020-06-22,23.0
2020-06-29,26.0
2020-07-06,28.0
2020-07-13,32.0
2020-07-20,42.0
2020-07-27,20.0
2020-08-03,25.0
2020-08-10,26.0
2020-08-17,29.0
2020-08-24,41.0
2020-08-31,32.0
2020-09-07,40.0
2020-09-14,35.0
2020-09-21,38.0
2020-09-28,35.0
2020-10-05,90.0
2020-10-12,95.0
2020-10-19,61.81463414634146
2020-10-26,61.81463414634146
2020-11-02,51.0
2020-11-09,66.0
2020-11-16,54.0
2020-11-23,58.0
2020-11-30,61.81463414634146
