productid,p_label,p_externalcode,buid,bu_label,salesqty,startdate,nomenclatureid,nomenclaturecode,ncl_label,ncl_externalcode,bu_externalcode,level,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,3,2017-01-02,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,8,2017-01-09,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,10,2017-01-16,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,10,2017-01-23,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,10,2017-01-30,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,12,2017-02-06,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,19,2017-02-13,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,17,2017-02-20,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,12,2017-02-27,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,10,2017-03-06,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,12,2017-03-13,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,12,2017-03-20,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,10,2017-03-27,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,7,2017-04-03,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,2,2017-04-10,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,10,2017-04-17,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,4,2017-04-24,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,14,2017-05-01,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,27,2017-05-08,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,8,2017-05-15,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,22,2017-05-22,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,5,2017-05-29,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,8,2017-06-05,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,14,2017-06-12,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,3,2017-06-19,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,7,2017-06-26,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,3,2017-07-03,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,7,2017-07-10,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,7,2017-07-17,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,2,2017-07-24,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,3,2017-07-31,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,5,2017-08-07,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,14,2017-08-14,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,5,2017-08-21,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,8,2017-08-28,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,7,2017-09-04,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,6,2017-09-11,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,11,2017-09-18,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,1,2017-09-25,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,9,2017-10-02,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,7,2017-10-09,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,5,2017-10-16,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,4,2017-10-23,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,6,2017-10-30,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,2,2017-11-06,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,9,2017-11-13,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,12,2017-11-20,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,4,2017-11-27,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,9,2017-12-04,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,4,2017-12-11,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
310098,PRIX MARZIP.BAT.BELMANDA CENTIS,926687,1,(001) MYTISHI,6,2017-12-18,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
