Time,salesqty
2017-01-02,119.0
2017-01-09,226.0
2017-01-16,161.0
2017-01-23,139.0
2017-01-30,261.0
2017-02-06,145.0
2017-02-13,266.0
2017-02-20,295.0
2017-02-27,150.0
2017-03-06,242.81463414634146
2017-03-13,321.0
2017-03-20,194.0
2017-03-27,114.0
2017-04-03,242.81463414634146
2017-04-10,270.0
2017-04-17,471.0
2017-04-24,217.0
2017-05-01,263.0
2017-05-08,456.0
2017-05-15,396.0
2017-05-22,242.81463414634146
2017-05-29,193.0
2017-06-05,236.0
2017-06-12,270.0
2017-06-19,260.0
2017-06-26,240.0
2017-07-03,160.0
2017-07-10,129.0
2017-07-17,275.0
2017-07-24,219.0
2017-07-31,201.0
2017-08-07,413.0
2017-08-14,242.81463414634146
2017-08-21,242.81463414634146
2017-08-28,242.81463414634146
2017-09-04,374.0
2017-09-11,681.0
2017-09-18,550.0
2017-09-25,442.0
2017-10-02,381.0
2017-10-09,243.0
2017-10-16,194.0
2017-10-23,186.0
2017-10-30,354.0
2017-11-06,296.0
2017-11-13,280.0
2017-11-20,325.0
2017-11-27,491.0
2017-12-04,339.0
2017-12-11,487.0
2017-12-18,351.0
2017-12-25,353.0
2018-01-01,226.0
2018-01-08,219.0
2018-01-15,213.0
2018-01-22,242.81463414634146
2018-01-29,242.81463414634146
2018-02-05,190.0
2018-02-12,147.0
2018-02-19,210.0
2018-02-26,98.0
2018-03-05,130.0
2018-03-12,192.0
2018-03-19,99.0
2018-03-26,242.81463414634146
2018-04-02,242.81463414634146
2018-04-09,1252.0
2018-04-16,862.0
2018-04-23,411.0
2018-04-30,823.0
2018-05-07,546.0
2018-05-14,668.0
2018-05-21,316.0
2018-05-28,361.0
2018-06-04,312.0
2018-06-11,157.0
2018-06-18,279.0
2018-06-25,515.0
2018-07-02,154.0
2018-07-09,172.0
2018-07-16,210.0
2018-07-23,169.0
2018-07-30,178.0
2018-08-06,70.0
2018-08-13,74.0
2018-08-20,102.0
2018-08-27,100.0
2018-09-03,303.0
2018-09-10,120.0
2018-09-17,63.0
2018-09-24,119.0
2018-10-01,131.0
2018-10-08,141.0
2018-10-15,113.0
2018-10-22,242.81463414634146
2018-10-29,242.81463414634146
2018-11-05,242.81463414634146
2018-11-12,242.81463414634146
2018-11-19,242.81463414634146
2018-11-26,122.0
2018-12-03,486.0
2018-12-10,183.0
2018-12-17,362.0
2018-12-24,242.81463414634146
2018-12-31,242.0
2019-01-07,819.0
2019-01-14,268.0
2019-01-21,268.0
2019-01-28,89.0
2019-02-04,461.0
2019-02-11,164.0
2019-02-18,275.0
2019-02-25,601.0
2019-03-04,396.0
2019-03-11,242.81463414634146
2019-03-18,312.0
2019-03-25,680.0
2019-04-01,774.0
2019-04-08,1213.0
2019-04-15,653.0
2019-04-22,242.81463414634146
2019-04-29,383.0
2019-05-06,416.0
2019-05-13,434.0
2019-05-20,326.0
2019-05-27,559.0
2019-06-03,243.0
2019-06-10,321.0
2019-06-17,181.0
2019-06-24,228.0
2019-07-01,262.0
2019-07-08,180.0
2019-07-15,131.0
2019-07-22,83.0
2019-07-29,115.0
2019-08-05,110.0
2019-08-12,95.0
2019-08-19,176.0
2019-08-26,330.0
2019-09-02,419.0
2019-09-09,446.0
2019-09-16,286.0
2019-09-23,203.0
2019-09-30,128.0
2019-10-07,248.0
2019-10-14,339.0
2019-10-21,458.0
2019-10-28,175.0
2019-11-04,245.0
2019-11-11,151.0
2019-11-18,235.0
2019-11-25,208.0
2019-12-02,259.0
2019-12-09,357.0
2019-12-16,776.0
2019-12-23,333.0
2019-12-30,206.0
2020-01-06,413.0
2020-01-13,269.0
2020-01-20,242.81463414634146
2020-01-27,113.0
2020-02-03,126.0
2020-02-10,180.0
2020-02-17,366.0
2020-02-24,419.0
2020-03-02,263.0
2020-03-09,458.0
2020-03-16,291.0
2020-03-23,96.0
2020-03-30,62.0
2020-04-06,242.81463414634146
2020-04-13,194.0
2020-04-20,242.81463414634146
2020-04-27,76.0
2020-05-04,61.0
2020-05-11,99.0
2020-05-18,242.81463414634146
2020-05-25,242.81463414634146
2020-06-01,186.0
2020-06-08,190.0
2020-06-15,413.0
2020-06-22,144.0
2020-06-29,164.0
2020-07-06,212.0
2020-07-13,232.0
2020-07-20,242.81463414634146
2020-07-27,75.0
2020-08-03,242.81463414634146
2020-08-10,212.0
2020-08-17,105.0
2020-08-24,189.0
2020-08-31,164.0
2020-09-07,174.0
2020-09-14,76.0
2020-09-21,242.81463414634146
2020-09-28,242.81463414634146
2020-10-05,68.0
2020-10-12,71.0
2020-10-19,149.0
2020-10-26,203.0
2020-11-02,156.0
2020-11-09,500.0
2020-11-16,76.0
2020-11-23,242.81463414634146
2020-11-30,242.81463414634146
