productid,p_label,p_externalcode,buid,bu_label,salesqty,startdate,nomenclatureid,nomenclaturecode,ncl_label,ncl_externalcode,bu_externalcode,level,
271180,GM TWIX XTRA 82G,672163,1,(001) MYTISHI,268,2017-01-02,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
271180,GM TWIX XTRA 82G,672163,1,(001) MYTISHI,455,2017-01-09,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
271180,GM TWIX XTRA 82G,672163,1,(001) MYTISHI,482,2017-01-16,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
271180,GM TWIX XTRA 82G,672163,1,(001) MYTISHI,380,2017-01-23,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
271180,GM TWIX XTRA 82G,672163,1,(001) MYTISHI,419,2017-01-30,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
271180,GM TWIX XTRA 82G,672163,1,(001) MYTISHI,479,2017-02-06,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
271180,GM TWIX XTRA 82G,672163,1,(001) MYTISHI,310,2017-02-13,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
271180,GM TWIX XTRA 82G,672163,1,(001) MYTISHI,437,2017-02-20,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
271180,GM TWIX XTRA 82G,672163,1,(001) MYTISHI,33,2017-02-27,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
271180,GM TWIX XTRA 82G,672163,1,(001) MYTISHI,3,2017-03-06,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
271180,GM TWIX XTRA 82G,672163,1,(001) MYTISHI,1,2017-03-13,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
271180,GM TWIX XTRA 82G,672163,1,(001) MYTISHI,3,2017-03-20,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
271180,GM TWIX XTRA 82G,672163,1,(001) MYTISHI,1,2017-03-27,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
