Time,salesqty
2017-01-02,128.0
2017-01-09,43.0
2017-01-16,185.0
2017-01-23,143.0
2017-01-30,173.0
2017-02-06,202.0
2017-02-13,172.0
2017-02-20,72.0
2017-02-27,186.0
2017-03-06,248.0
2017-03-13,139.0
2017-03-20,97.11219512195122
2017-03-27,75.0
2017-04-03,203.0
2017-04-10,232.0
2017-04-17,230.0
2017-04-24,299.0
2017-05-01,319.0
2017-05-08,157.0
2017-05-15,127.0
2017-05-22,129.0
2017-05-29,241.0
2017-06-05,114.0
2017-06-12,100.0
2017-06-19,111.0
2017-06-26,94.0
2017-07-03,134.0
2017-07-10,105.0
2017-07-17,200.0
2017-07-24,112.0
2017-07-31,237.0
2017-08-07,199.0
2017-08-14,103.0
2017-08-21,121.0
2017-08-28,144.0
2017-09-04,135.0
2017-09-11,119.0
2017-09-18,105.0
2017-09-25,118.0
2017-10-02,180.0
2017-10-09,117.0
2017-10-16,143.0
2017-10-23,112.0
2017-10-30,178.0
2017-11-06,90.0
2017-11-13,129.0
2017-11-20,77.0
2017-11-27,78.0
2017-12-04,146.0
2017-12-11,200.0
2017-12-18,122.0
2017-12-25,152.0
2018-01-01,89.0
2018-01-08,76.0
2018-01-15,164.0
2018-01-22,119.0
2018-01-29,75.0
2018-02-05,126.0
2018-02-12,78.0
2018-02-19,128.0
2018-02-26,90.0
2018-03-05,68.0
2018-03-12,155.0
2018-03-19,128.0
2018-03-26,110.0
2018-04-02,101.0
2018-04-09,151.0
2018-04-16,159.0
2018-04-23,97.0
2018-04-30,115.0
2018-05-07,200.0
2018-05-14,98.0
2018-05-21,119.0
2018-05-28,93.0
2018-06-04,84.0
2018-06-11,90.0
2018-06-18,110.0
2018-06-25,130.0
2018-07-02,105.0
2018-07-09,50.0
2018-07-16,60.0
2018-07-23,131.0
2018-07-30,111.0
2018-08-06,105.0
2018-08-13,105.0
2018-08-20,48.0
2018-08-27,57.0
2018-09-03,103.0
2018-09-10,144.0
2018-09-17,86.0
2018-09-24,97.11219512195122
2018-10-01,766.0
2018-10-08,97.11219512195122
2018-10-15,96.0
2018-10-22,120.0
2018-10-29,571.0
2018-11-05,557.0
2018-11-12,147.0
2018-11-19,706.0
2018-11-26,377.0
2018-12-03,49.0
2018-12-10,54.0
2018-12-17,97.11219512195122
2018-12-24,51.0
2018-12-31,49.0
2019-01-07,98.0
2019-01-14,33.0
2019-01-21,97.11219512195122
2019-01-28,71.0
2019-02-04,52.0
2019-02-11,80.0
2019-02-18,37.0
2019-02-25,47.0
2019-03-04,38.0
2019-03-11,40.0
2019-03-18,84.0
2019-03-25,68.0
2019-04-01,46.0
2019-04-08,35.0
2019-04-15,104.0
2019-04-22,76.0
2019-04-29,80.0
2019-05-06,68.0
2019-05-13,84.0
2019-05-20,57.0
2019-05-27,122.0
2019-06-03,130.0
2019-06-10,101.0
2019-06-17,98.0
2019-06-24,87.0
2019-07-01,47.0
2019-07-08,54.0
2019-07-15,97.11219512195122
2019-07-22,97.11219512195122
2019-07-29,97.11219512195122
2019-08-05,97.11219512195122
2019-08-12,97.11219512195122
2019-08-19,97.11219512195122
2019-08-26,66.0
2019-09-02,88.0
2019-09-09,85.0
2019-09-16,45.0
2019-09-23,97.11219512195122
2019-09-30,97.11219512195122
2019-10-07,97.11219512195122
2019-10-14,97.11219512195122
2019-10-21,97.11219512195122
2019-10-28,39.0
2019-11-04,65.0
2019-11-11,109.0
2019-11-18,47.0
2019-11-25,33.0
2019-12-02,51.0
2019-12-09,46.0
2019-12-16,34.0
2019-12-23,77.0
2019-12-30,97.11219512195122
2020-01-06,52.0
2020-01-13,85.0
2020-01-20,232.0
2020-01-27,163.0
2020-02-03,63.0
2020-02-10,97.11219512195122
2020-02-17,51.0
2020-02-24,66.0
2020-03-02,69.0
2020-03-09,136.0
2020-03-16,76.0
2020-03-23,77.0
2020-03-30,97.11219512195122
2020-04-06,97.11219512195122
2020-04-13,97.11219512195122
2020-04-20,97.11219512195122
2020-04-27,29.0
2020-05-04,26.0
2020-05-11,97.11219512195122
2020-05-18,97.11219512195122
2020-05-25,97.11219512195122
2020-06-01,97.11219512195122
2020-06-08,120.0
2020-06-15,97.11219512195122
2020-06-22,97.11219512195122
2020-06-29,97.11219512195122
2020-07-06,97.11219512195122
2020-07-13,97.11219512195122
2020-07-20,97.11219512195122
2020-07-27,97.11219512195122
2020-08-03,39.0
2020-08-10,39.0
2020-08-17,42.0
2020-08-24,94.0
2020-08-31,61.0
2020-09-07,97.11219512195122
2020-09-14,97.11219512195122
2020-09-21,97.11219512195122
2020-09-28,97.11219512195122
2020-10-05,39.0
2020-10-12,97.11219512195122
2020-10-19,97.11219512195122
2020-10-26,97.11219512195122
2020-11-02,43.0
2020-11-09,67.0
2020-11-16,52.0
2020-11-23,50.0
2020-11-30,97.11219512195122
