Time,salesqty
2017-01-02,269.0
2017-01-09,355.0
2017-01-16,433.0
2017-01-23,300.0
2017-01-30,486.0
2017-02-06,401.0
2017-02-13,535.0
2017-02-20,328.0
2017-02-27,368.0
2017-03-06,457.0
2017-03-13,386.0
2017-03-20,322.0
2017-03-27,439.0
2017-04-03,322.0
2017-04-10,485.0
2017-04-17,417.0
2017-04-24,475.0
2017-05-01,409.0
2017-05-08,482.0
2017-05-15,453.0
2017-05-22,750.0
2017-05-29,441.0
2017-06-05,478.0
2017-06-12,193.0
2017-06-19,282.9560975609756
2017-06-26,258.0
2017-07-03,442.0
2017-07-10,350.0
2017-07-17,283.0
2017-07-24,344.0
2017-07-31,120.0
2017-08-07,267.0
2017-08-14,522.0
2017-08-21,340.0
2017-08-28,368.0
2017-09-04,354.0
2017-09-11,820.0
2017-09-18,352.0
2017-09-25,256.0
2017-10-02,244.0
2017-10-09,161.0
2017-10-16,185.0
2017-10-23,267.0
2017-10-30,251.0
2017-11-06,284.0
2017-11-13,289.0
2017-11-20,246.0
2017-11-27,222.0
2017-12-04,339.0
2017-12-11,302.0
2017-12-18,282.9560975609756
2017-12-25,282.9560975609756
2018-01-01,104.0
2018-01-08,207.0
2018-01-15,209.0
2018-01-22,211.0
2018-01-29,370.0
2018-02-05,287.0
2018-02-12,285.0
2018-02-19,325.0
2018-02-26,171.0
2018-03-05,286.0
2018-03-12,275.0
2018-03-19,366.0
2018-03-26,339.0
2018-04-02,242.0
2018-04-09,415.0
2018-04-16,334.0
2018-04-23,451.0
2018-04-30,618.0
2018-05-07,626.0
2018-05-14,595.0
2018-05-21,587.0
2018-05-28,391.0
2018-06-04,282.9560975609756
2018-06-11,1374.0
2018-06-18,542.0
2018-06-25,796.0
2018-07-02,426.0
2018-07-09,445.0
2018-07-16,471.0
2018-07-23,474.0
2018-07-30,709.0
2018-08-06,890.0
2018-08-13,626.0
2018-08-20,696.0
2018-08-27,504.0
2018-09-03,570.0
2018-09-10,496.0
2018-09-17,380.0
2018-09-24,423.0
2018-10-01,226.0
2018-10-08,183.0
2018-10-15,227.0
2018-10-22,108.0
2018-10-29,133.0
2018-11-05,215.0
2018-11-12,162.0
2018-11-19,172.0
2018-11-26,210.0
2018-12-03,206.0
2018-12-10,200.0
2018-12-17,191.0
2018-12-24,257.0
2018-12-31,170.0
2019-01-07,236.0
2019-01-14,195.0
2019-01-21,237.0
2019-01-28,246.0
2019-02-04,151.0
2019-02-11,350.0
2019-02-18,220.0
2019-02-25,108.0
2019-03-04,282.9560975609756
2019-03-11,296.0
2019-03-18,386.0
2019-03-25,347.0
2019-04-01,278.0
2019-04-08,332.0
2019-04-15,220.0
2019-04-22,223.0
2019-04-29,366.0
2019-05-06,351.0
2019-05-13,289.0
2019-05-20,368.0
2019-05-27,368.0
2019-06-03,323.0
2019-06-10,443.0
2019-06-17,271.0
2019-06-24,409.0
2019-07-01,227.0
2019-07-08,239.0
2019-07-15,241.0
2019-07-22,297.0
2019-07-29,250.0
2019-08-05,254.0
2019-08-12,217.0
2019-08-19,282.9560975609756
2019-08-26,135.0
2019-09-02,114.0
2019-09-09,348.0
2019-09-16,230.0
2019-09-23,170.0
2019-09-30,261.0
2019-10-07,186.0
2019-10-14,189.0
2019-10-21,218.0
2019-10-28,169.0
2019-11-04,235.0
2019-11-11,195.0
2019-11-18,232.0
2019-11-25,211.0
2019-12-02,134.0
2019-12-09,142.0
2019-12-16,134.0
2019-12-23,282.9560975609756
2019-12-30,291.0
2020-01-06,266.0
2020-01-13,167.0
2020-01-20,123.0
2020-01-27,130.0
2020-02-03,120.0
2020-02-10,114.0
2020-02-17,138.0
2020-02-24,121.0
2020-03-02,122.0
2020-03-09,187.0
2020-03-16,158.0
2020-03-23,93.0
2020-03-30,282.9560975609756
2020-04-06,86.0
2020-04-13,282.9560975609756
2020-04-20,112.0
2020-04-27,282.9560975609756
2020-05-04,282.9560975609756
2020-05-11,99.0
2020-05-18,282.9560975609756
2020-05-25,282.9560975609756
2020-06-01,282.9560975609756
2020-06-08,235.0
2020-06-15,207.0
2020-06-22,385.0
2020-06-29,157.0
2020-07-06,231.0
2020-07-13,384.0
2020-07-20,224.0
2020-07-27,250.0
2020-08-03,156.0
2020-08-10,140.0
2020-08-17,211.0
2020-08-24,252.0
2020-08-31,208.0
2020-09-07,215.0
2020-09-14,251.0
2020-09-21,329.0
2020-09-28,132.0
2020-10-05,261.0
2020-10-12,207.0
2020-10-19,145.0
2020-10-26,139.0
2020-11-02,178.0
2020-11-09,188.0
2020-11-16,104.0
2020-11-23,117.0
2020-11-30,282.9560975609756
