productid,p_label,p_externalcode,buid,bu_label,salesqty,startdate,nomenclatureid,nomenclaturecode,ncl_label,ncl_externalcode,bu_externalcode,level,
568975,EAU D'ELBRUS 0,418897,1,(001) MYTISHI,6,2017-06-26,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
568975,EAU D'ELBRUS 0,418897,1,(001) MYTISHI,6,2017-07-03,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
568975,EAU D'ELBRUS 0,418897,1,(001) MYTISHI,61,2017-07-10,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
568975,EAU D'ELBRUS 0,418897,1,(001) MYTISHI,11,2017-07-17,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
568975,EAU D'ELBRUS 0,418897,1,(001) MYTISHI,36,2017-07-24,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
568975,EAU D'ELBRUS 0,418897,1,(001) MYTISHI,21,2017-07-31,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
568975,EAU D'ELBRUS 0,418897,1,(001) MYTISHI,31,2017-08-07,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
568975,EAU D'ELBRUS 0,418897,1,(001) MYTISHI,42,2017-08-14,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
568975,EAU D'ELBRUS 0,418897,1,(001) MYTISHI,33,2017-08-21,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
568975,EAU D'ELBRUS 0,418897,1,(001) MYTISHI,58,2017-08-28,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
568975,EAU D'ELBRUS 0,418897,1,(001) MYTISHI,21,2017-09-04,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
568975,EAU D'ELBRUS 0,418897,1,(001) MYTISHI,44,2017-09-11,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
568975,EAU D'ELBRUS 0,418897,1,(001) MYTISHI,35,2017-09-18,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
568975,EAU D'ELBRUS 0,418897,1,(001) MYTISHI,63,2017-09-25,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
568975,EAU D'ELBRUS 0,418897,1,(001) MYTISHI,39,2017-10-02,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
568975,EAU D'ELBRUS 0,418897,1,(001) MYTISHI,8,2017-10-09,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
