productid,p_label,p_externalcode,buid,bu_label,salesqty,startdate,nomenclatureid,nomenclaturecode,ncl_label,ncl_externalcode,bu_externalcode,level,
74826,EAU AQUANICA 0.25 B.G,343894,1,(001) MYTISHI,90,2017-01-02,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
74826,EAU AQUANICA 0.25 B.G,343894,1,(001) MYTISHI,82,2017-01-09,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
74826,EAU AQUANICA 0.25 B.G,343894,1,(001) MYTISHI,99,2017-01-16,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
74826,EAU AQUANICA 0.25 B.G,343894,1,(001) MYTISHI,175,2017-01-23,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
74826,EAU AQUANICA 0.25 B.G,343894,1,(001) MYTISHI,159,2017-01-30,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
74826,EAU AQUANICA 0.25 B.G,343894,1,(001) MYTISHI,158,2017-02-06,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
74826,EAU AQUANICA 0.25 B.G,343894,1,(001) MYTISHI,80,2017-02-13,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
74826,EAU AQUANICA 0.25 B.G,343894,1,(001) MYTISHI,71,2017-02-20,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
74826,EAU AQUANICA 0.25 B.G,343894,1,(001) MYTISHI,114,2017-02-27,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
74826,EAU AQUANICA 0.25 B.G,343894,1,(001) MYTISHI,81,2017-03-06,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
74826,EAU AQUANICA 0.25 B.G,343894,1,(001) MYTISHI,146,2017-03-13,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
74826,EAU AQUANICA 0.25 B.G,343894,1,(001) MYTISHI,156,2017-03-20,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
74826,EAU AQUANICA 0.25 B.G,343894,1,(001) MYTISHI,147,2017-03-27,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
74826,EAU AQUANICA 0.25 B.G,343894,1,(001) MYTISHI,137,2017-04-03,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5,
