Time,salesqty
2017-01-02,153.0
2017-01-09,260.0
2017-01-16,695.0
2017-01-23,675.0
2017-01-30,478.0
2017-02-06,912.0
2017-02-13,514.0
2017-02-20,625.0
2017-02-27,756.0
2017-03-06,383.0
2017-03-13,543.0
2017-03-20,1131.0
2017-03-27,434.0
2017-04-03,455.0
2017-04-10,520.0
2017-04-17,448.0
2017-04-24,610.0
2017-05-01,514.0
2017-05-08,593.0
2017-05-15,598.0
2017-05-22,556.0
2017-05-29,385.0
2017-06-05,269.45365853658535
2017-06-12,327.0
2017-06-19,484.0
2017-06-26,719.0
2017-07-03,477.0
2017-07-10,381.0
2017-07-17,364.0
2017-07-24,698.0
2017-07-31,653.0
2017-08-07,269.45365853658535
2017-08-14,475.0
2017-08-21,443.0
2017-08-28,439.0
2017-09-04,283.0
2017-09-11,303.0
2017-09-18,339.0
2017-09-25,311.0
2017-10-02,333.0
2017-10-09,390.0
2017-10-16,233.0
2017-10-23,306.0
2017-10-30,212.0
2017-11-06,409.0
2017-11-13,320.0
2017-11-20,449.0
2017-11-27,396.0
2017-12-04,272.0
2017-12-11,313.0
2017-12-18,259.0
2017-12-25,324.0
2018-01-01,265.0
2018-01-08,223.0
2018-01-15,244.0
2018-01-22,265.0
2018-01-29,345.0
2018-02-05,256.0
2018-02-12,325.0
2018-02-19,335.0
2018-02-26,270.0
2018-03-05,277.0
2018-03-12,331.0
2018-03-19,558.0
2018-03-26,282.0
2018-04-02,281.0
2018-04-09,433.0
2018-04-16,523.0
2018-04-23,455.0
2018-04-30,463.0
2018-05-07,476.0
2018-05-14,440.0
2018-05-21,267.0
2018-05-28,330.0
2018-06-04,347.0
2018-06-11,317.0
2018-06-18,246.0
2018-06-25,407.0
2018-07-02,295.0
2018-07-09,347.0
2018-07-16,402.0
2018-07-23,434.0
2018-07-30,165.0
2018-08-06,269.45365853658535
2018-08-13,269.45365853658535
2018-08-20,318.0
2018-08-27,347.0
2018-09-03,285.0
2018-09-10,291.0
2018-09-17,339.0
2018-09-24,164.0
2018-10-01,177.0
2018-10-08,267.0
2018-10-15,252.0
2018-10-22,119.0
2018-10-29,158.0
2018-11-05,272.0
2018-11-12,162.0
2018-11-19,161.0
2018-11-26,165.0
2018-12-03,251.0
2018-12-10,264.0
2018-12-17,216.0
2018-12-24,213.0
2018-12-31,116.0
2019-01-07,228.0
2019-01-14,176.0
2019-01-21,178.0
2019-01-28,247.0
2019-02-04,165.0
2019-02-11,331.0
2019-02-18,224.0
2019-02-25,228.0
2019-03-04,191.0
2019-03-11,225.0
2019-03-18,138.0
2019-03-25,224.0
2019-04-01,223.0
2019-04-08,200.0
2019-04-15,268.0
2019-04-22,323.0
2019-04-29,257.0
2019-05-06,342.0
2019-05-13,378.0
2019-05-20,418.0
2019-05-27,491.0
2019-06-03,424.0
2019-06-10,337.0
2019-06-17,275.0
2019-06-24,238.0
2019-07-01,269.45365853658535
2019-07-08,269.45365853658535
2019-07-15,131.0
2019-07-22,269.0
2019-07-29,208.0
2019-08-05,133.0
2019-08-12,269.45365853658535
2019-08-19,269.45365853658535
2019-08-26,269.45365853658535
2019-09-02,269.45365853658535
2019-09-09,269.45365853658535
2019-09-16,74.0
2019-09-23,269.45365853658535
2019-09-30,269.45365853658535
2019-10-07,269.45365853658535
2019-10-14,269.45365853658535
2019-10-21,102.0
2019-10-28,271.0
2019-11-04,189.0
2019-11-11,285.0
2019-11-18,269.45365853658535
2019-11-25,269.45365853658535
2019-12-02,269.45365853658535
2019-12-09,269.45365853658535
2019-12-16,269.45365853658535
2019-12-23,179.0
2019-12-30,159.0
2020-01-06,158.0
2020-01-13,152.0
2020-01-20,162.0
2020-01-27,122.0
2020-02-03,128.0
2020-02-10,94.0
2020-02-17,185.0
2020-02-24,242.0
2020-03-02,269.45365853658535
2020-03-09,187.0
2020-03-16,166.0
2020-03-23,183.0
2020-03-30,113.0
2020-04-06,122.0
2020-04-13,91.0
2020-04-20,147.0
2020-04-27,269.45365853658535
2020-05-04,122.0
2020-05-11,132.0
2020-05-18,102.0
2020-05-25,269.45365853658535
2020-06-01,181.0
2020-06-08,165.0
2020-06-15,170.0
2020-06-22,269.45365853658535
2020-06-29,106.0
2020-07-06,230.0
2020-07-13,116.0
2020-07-20,110.0
2020-07-27,269.45365853658535
2020-08-03,269.45365853658535
2020-08-10,224.0
2020-08-17,576.0
2020-08-24,481.0
2020-08-31,522.0
2020-09-07,269.45365853658535
2020-09-14,269.45365853658535
2020-09-21,269.45365853658535
2020-09-28,280.0
2020-10-05,75.0
2020-10-12,269.45365853658535
2020-10-19,170.0
2020-10-26,506.0
2020-11-02,509.0
2020-11-09,560.0
2020-11-16,311.0
2020-11-23,269.45365853658535
2020-11-30,269.45365853658535
