productid,p_label,p_externalcode,buid,bu_label,salesqty,startdate,nomenclatureid,nomenclaturecode,ncl_label,ncl_externalcode,bu_externalcode,level,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,139,2017-01-02,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,206,2017-01-09,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,135,2017-01-16,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,200,2017-01-23,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,188,2017-01-30,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,179,2017-02-06,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,202,2017-02-13,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,202,2017-02-20,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,118,2017-02-27,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,177,2017-03-06,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,189,2017-03-13,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,112,2017-03-20,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,138,2017-03-27,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,112,2017-04-03,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,91,2017-04-10,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,114,2017-04-17,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,115,2017-04-24,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,72,2017-05-01,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,133,2017-05-08,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,121,2017-05-15,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,84,2017-05-22,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,176,2017-05-29,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,161,2017-06-05,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,183,2017-06-12,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,159,2017-06-19,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,188,2017-06-26,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,185,2017-07-03,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,63,2017-07-10,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,155,2017-07-17,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,84,2017-07-24,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,99,2017-07-31,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,123,2017-08-07,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,117,2017-08-14,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,179,2017-08-21,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,158,2017-08-28,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,117,2017-09-04,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,149,2017-09-11,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,129,2017-09-18,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,220,2017-09-25,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,230,2017-10-02,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,171,2017-10-09,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,173,2017-10-16,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,148,2017-10-23,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,118,2017-10-30,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,182,2017-11-06,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,156,2017-11-13,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,185,2017-11-20,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,126,2017-11-27,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,165,2017-12-04,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,156,2017-12-11,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,198,2017-12-18,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,193,2017-12-25,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,57,2018-01-01,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,81,2018-01-08,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,59,2018-01-15,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,90,2018-01-29,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,90,2018-02-05,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,47,2018-02-12,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,76,2018-02-19,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,151,2018-02-26,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,81,2018-03-05,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,80,2018-03-12,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,54,2018-03-19,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,121,2018-03-26,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,74,2018-04-02,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,79,2018-04-09,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,50,2018-04-16,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,85,2018-04-23,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,69,2018-04-30,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,80,2018-05-07,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,58,2018-05-14,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,65,2018-05-21,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,48,2018-05-28,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,44,2018-06-04,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,31,2018-06-11,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,33,2018-06-18,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,62,2018-06-25,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,31,2018-07-02,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,32,2018-07-09,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,44,2018-07-16,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,57,2018-07-23,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,41,2018-07-30,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,72,2018-08-06,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
309763,MDD/SHOCK BAT SANS BON FUN.CAR 50,913995,1,(001) MYTISHI,38,2018-08-13,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
