productid,p_label,p_externalcode,buid,bu_label,salesqty,startdate,nomenclatureid,nomenclaturecode,ncl_label,ncl_externalcode,bu_externalcode,level,
269222,"CONF.-BATON.EYE.""BAIES SAUVAGES",42062,1,(001) MYTISHI,128,2017-01-02,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
269222,"CONF.-BATON.EYE.""BAIES SAUVAGES",42062,1,(001) MYTISHI,214,2017-01-09,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
269222,"CONF.-BATON.EYE.""BAIES SAUVAGES",42062,1,(001) MYTISHI,159,2017-01-16,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
269222,"CONF.-BATON.EYE.""BAIES SAUVAGES",42062,1,(001) MYTISHI,150,2017-01-23,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
269222,"CONF.-BATON.EYE.""BAIES SAUVAGES",42062,1,(001) MYTISHI,215,2017-01-30,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
269222,"CONF.-BATON.EYE.""BAIES SAUVAGES",42062,1,(001) MYTISHI,153,2017-02-06,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
269222,"CONF.-BATON.EYE.""BAIES SAUVAGES",42062,1,(001) MYTISHI,129,2017-02-13,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
269222,"CONF.-BATON.EYE.""BAIES SAUVAGES",42062,1,(001) MYTISHI,105,2017-02-20,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
269222,"CONF.-BATON.EYE.""BAIES SAUVAGES",42062,1,(001) MYTISHI,209,2017-02-27,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
269222,"CONF.-BATON.EYE.""BAIES SAUVAGES",42062,1,(001) MYTISHI,203,2017-03-06,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
269222,"CONF.-BATON.EYE.""BAIES SAUVAGES",42062,1,(001) MYTISHI,222,2017-03-13,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
269222,"CONF.-BATON.EYE.""BAIES SAUVAGES",42062,1,(001) MYTISHI,179,2017-03-20,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
269222,"CONF.-BATON.EYE.""BAIES SAUVAGES",42062,1,(001) MYTISHI,184,2017-03-27,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
269222,"CONF.-BATON.EYE.""BAIES SAUVAGES",42062,1,(001) MYTISHI,205,2017-04-03,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
269222,"CONF.-BATON.EYE.""BAIES SAUVAGES",42062,1,(001) MYTISHI,140,2017-04-10,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
269222,"CONF.-BATON.EYE.""BAIES SAUVAGES",42062,1,(001) MYTISHI,183,2017-04-17,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
269222,"CONF.-BATON.EYE.""BAIES SAUVAGES",42062,1,(001) MYTISHI,120,2017-04-24,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
269222,"CONF.-BATON.EYE.""BAIES SAUVAGES",42062,1,(001) MYTISHI,194,2017-05-01,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
269222,"CONF.-BATON.EYE.""BAIES SAUVAGES",42062,1,(001) MYTISHI,162,2017-05-08,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
269222,"CONF.-BATON.EYE.""BAIES SAUVAGES",42062,1,(001) MYTISHI,137,2017-05-15,3269,1,530 - BATTE DE CHOC REGULIER,5260300530,1,5,
