Time,salesqty
2017-01-09,158.0
2017-01-16,89.0
2017-01-23,201.0
2017-01-30,94.0
2017-02-06,56.0
2017-02-13,87.0
2017-02-20,94.0
2017-02-27,119.0
2017-03-06,76.0
2017-03-13,152.0
2017-03-20,189.0
2017-03-27,74.0
2017-04-03,73.0
2017-04-10,262.0
2017-04-17,37.0
2017-04-24,185.0
2017-05-01,168.0
2017-05-08,54.0
2017-05-15,116.0
2017-05-22,109.0
2017-05-29,73.69117647058823
2017-06-05,56.0
2017-06-12,106.0
2017-06-19,213.0
2017-06-26,205.0
2017-07-03,137.0
2017-07-10,81.0
2017-07-17,177.0
2017-07-24,72.0
2017-07-31,88.0
2017-08-07,58.0
2017-08-14,272.0
2017-08-21,150.0
2017-08-28,360.0
2017-09-04,241.0
2017-09-11,148.0
2017-09-18,194.0
2017-09-25,57.0
2017-10-02,69.0
2017-10-09,73.69117647058823
2017-10-16,24.0
2017-10-23,126.0
2017-10-30,195.0
2017-11-06,73.69117647058823
2017-11-13,73.69117647058823
2017-11-20,73.69117647058823
2017-11-27,218.0
2017-12-04,38.0
2017-12-11,123.0
2017-12-18,99.0
2017-12-25,231.0
2018-01-01,73.69117647058823
2018-01-08,56.0
2018-01-15,87.0
2018-01-22,118.0
2018-01-29,68.0
2018-02-05,150.0
2018-02-12,53.0
2018-02-19,159.0
2018-02-26,77.0
2018-03-05,120.0
2018-03-12,73.69117647058823
2018-03-19,153.0
2018-03-26,106.0
2018-04-02,126.0
2018-04-09,53.0
2018-04-16,144.0
2018-04-23,135.0
2018-04-30,202.0
2018-05-07,29.0
2018-05-14,153.0
2018-05-21,73.69117647058823
2018-05-28,69.0
2018-06-04,28.0
2018-06-11,72.0
2018-06-18,193.0
2018-06-25,32.0
2018-07-02,73.69117647058823
2018-07-09,73.69117647058823
2018-07-16,73.69117647058823
2018-07-23,73.69117647058823
2018-07-30,136.0
2018-08-06,90.0
2018-08-13,166.0
2018-08-20,141.0
2018-08-27,76.0
2018-09-03,79.0
2018-09-10,141.0
2018-09-17,113.0
2018-09-24,238.0
2018-10-01,33.0
2018-10-08,71.0
2018-10-15,206.0
2018-10-22,99.0
2018-10-29,42.0
2018-11-05,271.0
2018-11-12,97.0
2018-11-19,171.0
2018-11-26,44.0
2018-12-03,135.0
2018-12-10,37.0
2018-12-17,186.0
2018-12-24,123.0
2018-12-31,26.0
2019-01-07,164.0
2019-01-14,73.69117647058823
2019-01-21,139.0
2019-01-28,56.0
2019-02-04,32.0
2019-02-11,160.0
2019-02-18,76.0
2019-02-25,46.0
2019-03-04,104.0
2019-03-11,93.0
2019-03-18,73.69117647058823
2019-03-25,76.0
2019-04-01,173.0
2019-04-08,97.0
2019-04-15,90.0
2019-04-22,163.0
2019-04-29,113.0
2019-05-06,67.0
2019-05-13,48.0
2019-05-20,82.0
2019-05-27,73.69117647058823
2019-06-03,36.0
2019-06-10,69.0
2019-06-17,73.69117647058823
2019-06-24,39.0
2019-07-01,73.69117647058823
2019-07-08,43.0
2019-07-15,131.0
2019-07-22,73.69117647058823
2019-07-29,41.0
2019-08-05,73.69117647058823
2019-08-12,34.0
2019-08-19,53.0
2019-08-26,73.69117647058823
2019-09-02,37.0
2019-09-09,27.0
2019-09-16,32.0
2019-09-23,73.69117647058823
2019-09-30,64.0
2019-10-07,73.69117647058823
2019-10-14,129.0
2019-10-21,73.69117647058823
2019-10-28,54.0
2019-11-04,73.69117647058823
2019-11-11,73.69117647058823
2019-11-18,63.0
2019-11-25,61.0
2019-12-02,73.69117647058823
2019-12-09,76.0
2019-12-16,19.0
2019-12-23,218.0
2019-12-30,73.69117647058823
2020-01-06,73.69117647058823
2020-01-13,20.0
2020-01-20,73.69117647058823
2020-01-27,27.0
2020-02-03,80.0
2020-02-10,35.0
2020-02-17,46.0
2020-02-24,73.69117647058823
2020-03-02,73.69117647058823
2020-03-09,73.69117647058823
2020-03-16,87.0
2020-03-23,72.0
2020-03-30,73.69117647058823
2020-04-06,73.69117647058823
2020-04-13,73.69117647058823
2020-04-20,73.69117647058823
2020-04-27,73.69117647058823
2020-05-04,73.69117647058823
2020-05-11,73.69117647058823
2020-05-18,73.69117647058823
2020-05-25,73.69117647058823
2020-06-01,73.69117647058823
2020-06-08,73.69117647058823
2020-06-15,73.69117647058823
2020-06-22,73.69117647058823
2020-06-29,73.69117647058823
2020-07-06,73.69117647058823
2020-07-13,73.69117647058823
2020-07-20,73.69117647058823
2020-07-27,73.69117647058823
2020-08-03,73.69117647058823
2020-08-10,73.69117647058823
2020-08-17,73.69117647058823
2020-08-24,73.69117647058823
2020-08-31,73.69117647058823
2020-09-07,73.69117647058823
2020-09-14,73.69117647058823
2020-09-21,73.69117647058823
2020-09-28,73.69117647058823
2020-10-05,73.69117647058823
2020-10-12,73.69117647058823
2020-10-19,73.69117647058823
2020-10-26,73.69117647058823
2020-11-02,73.69117647058823
2020-11-09,43.0
2020-11-16,73.69117647058823
2020-11-23,73.69117647058823
2020-11-30,73.69117647058823
