Time,salesqty
2017-01-02,902.0
2017-01-09,1334.0
2017-01-16,1282.0
2017-01-23,1398.0
2017-01-30,1528.0
2017-02-06,1666.0
2017-02-13,1614.0
2017-02-20,1770.0
2017-02-27,2050.0
2017-03-06,1500.0
2017-03-13,513.0
2017-03-20,920.0
2017-03-27,1516.0
2017-04-03,1374.0
2017-04-10,1381.0
2017-04-17,1426.0
2017-04-24,1470.0
2017-05-01,1413.0
2017-05-08,1273.0
2017-05-15,1274.0
2017-05-22,1575.0
2017-05-29,1696.0
2017-06-05,1378.0
2017-06-12,528.0
2017-06-19,634.0
2017-06-26,1198.0
2017-07-03,1228.0
2017-07-10,767.8780487804878
2017-07-17,767.8780487804878
2017-07-24,842.0
2017-07-31,2242.0
2017-08-07,1368.0
2017-08-14,991.0
2017-08-21,1202.0
2017-08-28,1302.0
2017-09-04,1394.0
2017-09-11,1369.0
2017-09-18,1294.0
2017-09-25,1342.0
2017-10-02,1436.0
2017-10-09,1284.0
2017-10-16,1331.0
2017-10-23,1379.0
2017-10-30,1283.0
2017-11-06,1330.0
2017-11-13,1025.0
2017-11-20,1335.0
2017-11-27,1152.0
2017-12-04,767.8780487804878
2017-12-11,767.8780487804878
2017-12-18,767.8780487804878
2017-12-25,767.8780487804878
2018-01-01,767.8780487804878
2018-01-08,297.0
2018-01-15,595.0
2018-01-22,1056.0
2018-01-29,902.0
2018-02-05,990.0
2018-02-12,932.0
2018-02-19,1439.0
2018-02-26,1607.0
2018-03-05,1312.0
2018-03-12,279.0
2018-03-19,1198.0
2018-03-26,1698.0
2018-04-02,767.8780487804878
2018-04-09,830.0
2018-04-16,231.0
2018-04-23,767.8780487804878
2018-04-30,1943.0
2018-05-07,2631.0
2018-05-14,2585.0
2018-05-21,2140.0
2018-05-28,2595.0
2018-06-04,2051.0
2018-06-11,893.0
2018-06-18,701.0
2018-06-25,694.0
2018-07-02,788.0
2018-07-09,778.0
2018-07-16,712.0
2018-07-23,783.0
2018-07-30,831.0
2018-08-06,848.0
2018-08-13,932.0
2018-08-20,920.0
2018-08-27,860.0
2018-09-03,1111.0
2018-09-10,1024.0
2018-09-17,2397.0
2018-09-24,767.8780487804878
2018-10-01,1910.0
2018-10-08,2592.0
2018-10-15,3632.0
2018-10-22,3383.0
2018-10-29,2499.0
2018-11-05,1469.0
2018-11-12,473.0
2018-11-19,767.8780487804878
2018-11-26,767.8780487804878
2018-12-03,371.0
2018-12-10,767.8780487804878
2018-12-17,1503.0
2018-12-24,1501.0
2018-12-31,715.0
2019-01-07,786.0
2019-01-14,715.0
2019-01-21,767.8780487804878
2019-01-28,767.8780487804878
2019-02-04,767.8780487804878
2019-02-11,767.8780487804878
2019-02-18,767.8780487804878
2019-02-25,738.0
2019-03-04,1587.0
2019-03-11,1501.0
2019-03-18,1513.0
2019-03-25,1592.0
2019-04-01,958.0
2019-04-08,767.8780487804878
2019-04-15,767.8780487804878
2019-04-22,767.8780487804878
2019-04-29,767.8780487804878
2019-05-06,767.8780487804878
2019-05-13,767.8780487804878
2019-05-20,767.8780487804878
2019-05-27,767.8780487804878
2019-06-03,767.8780487804878
2019-06-10,767.8780487804878
2019-06-17,767.8780487804878
2019-06-24,767.8780487804878
2019-07-01,767.8780487804878
2019-07-08,767.8780487804878
2019-07-15,767.8780487804878
2019-07-22,897.0
2019-07-29,1357.0
2019-08-05,1230.0
2019-08-12,767.8780487804878
2019-08-19,640.0
2019-08-26,973.0
2019-09-02,938.0
2019-09-09,857.0
2019-09-16,936.0
2019-09-23,826.0
2019-09-30,924.0
2019-10-07,929.0
2019-10-14,881.0
2019-10-21,829.0
2019-10-28,429.0
2019-11-04,767.8780487804878
2019-11-11,1066.0
2019-11-18,1365.0
2019-11-25,1653.0
2019-12-02,767.8780487804878
2019-12-09,767.8780487804878
2019-12-16,767.8780487804878
2019-12-23,767.8780487804878
2019-12-30,767.8780487804878
2020-01-06,204.0
2020-01-13,405.0
2020-01-20,767.8780487804878
2020-01-27,767.8780487804878
2020-02-03,767.8780487804878
2020-02-10,767.8780487804878
2020-02-17,767.8780487804878
2020-02-24,767.8780487804878
2020-03-02,767.8780487804878
2020-03-09,767.8780487804878
2020-03-16,767.8780487804878
2020-03-23,767.8780487804878
2020-03-30,767.8780487804878
2020-04-06,767.8780487804878
2020-04-13,767.8780487804878
2020-04-20,767.8780487804878
2020-04-27,767.8780487804878
2020-05-04,767.8780487804878
2020-05-11,481.0
2020-05-18,767.8780487804878
2020-05-25,226.0
2020-06-01,410.0
2020-06-08,586.0
2020-06-15,509.0
2020-06-22,415.0
2020-06-29,578.0
2020-07-06,369.0
2020-07-13,767.8780487804878
2020-07-20,210.0
2020-07-27,291.0
2020-08-03,288.0
2020-08-10,767.8780487804878
2020-08-17,767.8780487804878
2020-08-24,209.0
2020-08-31,456.0
2020-09-07,333.0
2020-09-14,249.0
2020-09-21,409.0
2020-09-28,291.0
2020-10-05,369.0
2020-10-12,208.0
2020-10-19,767.8780487804878
2020-10-26,767.8780487804878
2020-11-02,767.8780487804878
2020-11-09,767.8780487804878
2020-11-16,300.0
2020-11-23,253.0
2020-11-30,767.8780487804878
