Time,salesqty
2017-01-02,112.0
2017-01-09,265.0
2017-01-16,256.0
2017-01-23,212.0
2017-01-30,114.17073170731707
2017-02-06,114.17073170731707
2017-02-13,188.0
2017-02-20,380.0
2017-02-27,432.0
2017-03-06,355.0
2017-03-13,394.0
2017-03-20,274.0
2017-03-27,193.0
2017-04-03,231.0
2017-04-10,188.0
2017-04-17,164.0
2017-04-24,199.0
2017-05-01,262.0
2017-05-08,226.0
2017-05-15,229.0
2017-05-22,171.0
2017-05-29,219.0
2017-06-05,271.0
2017-06-12,246.0
2017-06-19,54.0
2017-06-26,100.0
2017-07-03,165.0
2017-07-10,221.0
2017-07-17,211.0
2017-07-24,167.0
2017-07-31,163.0
2017-08-07,139.0
2017-08-14,176.0
2017-08-21,174.0
2017-08-28,219.0
2017-09-04,194.0
2017-09-11,175.0
2017-09-18,135.0
2017-09-25,134.0
2017-10-02,167.0
2017-10-09,221.0
2017-10-16,150.0
2017-10-23,172.0
2017-10-30,219.0
2017-11-06,242.0
2017-11-13,142.0
2017-11-20,107.0
2017-11-27,99.0
2017-12-04,222.0
2017-12-11,443.0
2017-12-18,173.0
2017-12-25,93.0
2018-01-01,177.0
2018-01-08,146.0
2018-01-15,116.0
2018-01-22,118.0
2018-01-29,86.0
2018-02-05,114.0
2018-02-12,66.0
2018-02-19,87.0
2018-02-26,163.0
2018-03-05,144.0
2018-03-12,145.0
2018-03-19,135.0
2018-03-26,183.0
2018-04-02,101.0
2018-04-09,162.0
2018-04-16,151.0
2018-04-23,139.0
2018-04-30,122.0
2018-05-07,178.0
2018-05-14,137.0
2018-05-21,211.0
2018-05-28,179.0
2018-06-04,161.0
2018-06-11,171.0
2018-06-18,50.0
2018-06-25,114.17073170731707
2018-07-02,133.0
2018-07-09,137.0
2018-07-16,134.0
2018-07-23,110.0
2018-07-30,176.0
2018-08-06,103.0
2018-08-13,164.0
2018-08-20,44.0
2018-08-27,31.0
2018-09-03,181.0
2018-09-10,159.0
2018-09-17,162.0
2018-09-24,133.0
2018-10-01,123.0
2018-10-08,89.0
2018-10-15,144.0
2018-10-22,117.0
2018-10-29,139.0
2018-11-05,122.0
2018-11-12,91.0
2018-11-19,84.0
2018-11-26,103.0
2018-12-03,161.0
2018-12-10,150.0
2018-12-17,150.0
2018-12-24,114.17073170731707
2018-12-31,70.0
2019-01-07,147.0
2019-01-14,152.0
2019-01-21,94.0
2019-01-28,105.0
2019-02-04,137.0
2019-02-11,90.0
2019-02-18,112.0
2019-02-25,99.0
2019-03-04,156.0
2019-03-11,127.0
2019-03-18,127.0
2019-03-25,95.0
2019-04-01,133.0
2019-04-08,114.17073170731707
2019-04-15,114.17073170731707
2019-04-22,122.0
2019-04-29,133.0
2019-05-06,92.0
2019-05-13,64.0
2019-05-20,43.0
2019-05-27,65.0
2019-06-03,54.0
2019-06-10,53.0
2019-06-17,32.0
2019-06-24,59.0
2019-07-01,37.0
2019-07-08,56.0
2019-07-15,70.0
2019-07-22,78.0
2019-07-29,65.0
2019-08-05,78.0
2019-08-12,85.0
2019-08-19,44.0
2019-08-26,79.0
2019-09-02,80.0
2019-09-09,40.0
2019-09-16,53.0
2019-09-23,54.0
2019-09-30,51.0
2019-10-07,44.0
2019-10-14,68.0
2019-10-21,117.0
2019-10-28,88.0
2019-11-04,82.0
2019-11-11,77.0
2019-11-18,74.0
2019-11-25,99.0
2019-12-02,114.17073170731707
2019-12-09,114.17073170731707
2019-12-16,114.17073170731707
2019-12-23,114.17073170731707
2019-12-30,114.17073170731707
2020-01-06,114.17073170731707
2020-01-13,114.17073170731707
2020-01-20,114.17073170731707
2020-01-27,33.0
2020-02-03,114.17073170731707
2020-02-10,62.0
2020-02-17,78.0
2020-02-24,37.0
2020-03-02,39.0
2020-03-09,114.17073170731707
2020-03-16,34.0
2020-03-23,114.17073170731707
2020-03-30,114.17073170731707
2020-04-06,50.0
2020-04-13,44.0
2020-04-20,114.17073170731707
2020-04-27,114.17073170731707
2020-05-04,67.0
2020-05-11,114.17073170731707
2020-05-18,51.0
2020-05-25,114.17073170731707
2020-06-01,31.0
2020-06-08,114.17073170731707
2020-06-15,114.17073170731707
2020-06-22,114.17073170731707
2020-06-29,72.0
2020-07-06,103.0
2020-07-13,71.0
2020-07-20,113.0
2020-07-27,78.0
2020-08-03,80.0
2020-08-10,91.0
2020-08-17,93.0
2020-08-24,112.0
2020-08-31,98.0
2020-09-07,164.0
2020-09-14,94.0
2020-09-21,75.0
2020-09-28,82.0
2020-10-05,87.0
2020-10-12,93.0
2020-10-19,114.17073170731707
2020-10-26,114.17073170731707
2020-11-02,62.0
2020-11-09,96.0
2020-11-16,63.0
2020-11-23,80.0
2020-11-30,114.17073170731707
