productid,p_label,p_externalcode,buid,bu_label,salesqty,startdate,nomenclatureid,nomenclaturecode,ncl_label,ncl_externalcode,bu_externalcode,level,
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,46,2017-04-17,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,55,2017-04-24,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,498,2017-05-01,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,186,2017-05-08,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,105,2017-05-15,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,82,2017-05-22,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,70,2017-05-29,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,57,2017-06-05,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,51,2017-06-12,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,37,2017-06-19,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,27,2017-06-26,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,17,2017-07-03,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,61,2017-07-10,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,57,2017-07-17,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,138,2017-07-24,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,89,2017-07-31,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,95,2017-08-07,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,106,2017-08-14,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,29,2017-08-21,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,81,2017-08-28,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,0,2017-09-04,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,152,2017-09-11,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,175,2017-09-18,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,96,2017-09-25,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,95,2017-10-02,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,124,2017-10-09,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,80,2017-10-16,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,43,2017-10-23,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,71,2017-10-30,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,124,2017-11-06,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,109,2017-11-13,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,58,2017-11-20,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,75,2017-11-27,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,48,2017-12-04,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,85,2017-12-11,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,50,2017-12-18,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,67,2017-12-25,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,37,2018-01-01,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,46,2018-01-29,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,44,2018-02-05,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,45,2018-02-12,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,46,2018-02-19,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,42,2018-02-26,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,74,2018-03-05,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,28,2018-03-12,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,27,2018-03-19,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,33,2018-03-26,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,37,2018-04-02,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,49,2018-04-09,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,59,2018-04-16,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,26,2018-04-23,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,48,2018-04-30,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,76,2018-05-07,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,30,2018-05-14,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,48,2018-05-21,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,105,2018-05-28,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,71,2018-06-04,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,51,2018-06-11,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,14,2018-06-18,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,0,2018-06-25,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,21,2018-07-02,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,40,2018-07-09,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,49,2018-07-16,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,28,2018-07-23,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,11,2018-07-30,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,14,2018-08-06,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,0,2018-08-13,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,0,2018-08-20,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,27,2018-08-27,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,11,2018-09-03,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,63,2018-09-10,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,74,2018-09-17,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,55,2018-09-24,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,82,2018-10-01,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,86,2018-10-08,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,58,2018-10-15,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,46,2018-10-22,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,0,2018-10-29,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,0,2018-11-05,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,0,2018-11-12,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,174,2018-11-19,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,167,2018-11-26,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,12,2018-12-03,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,0,2018-12-10,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,0,2018-12-17,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,0,2018-12-24,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,19,2018-12-31,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,62,2019-01-07,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,52,2019-01-14,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,70,2019-01-21,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,36,2019-01-28,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,93,2019-02-04,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,79,2019-02-11,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,69,2019-02-18,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,82,2019-02-25,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
93067,HOLY SOURCE0,33NG TOYBOTTLE,393339,1,(001) MYTISHI,50,2019-03-04,4516,1,120 - EAU N/G EN BOUTEILLE<=0.65,6319668120,1,5
